filename string,AOA numeric,CONC numeric,FAM numeric,IMAG numeric,MEANC numeric,MEANP numeric,NLET numeric,NPHON numeric,NSYL numeric,WC numeric,WPS numeric,Qmarks numeric,Unique numeric,Dic numeric,Sixltr numeric,Abbreviations numeric,Emoticons numeric,Pronoun numeric,I numeric,We numeric,Self numeric,You numeric,Other numeric,Negate numeric,Assent numeric,Article numeric,Preps numeric,Number numeric,Affect numeric,Posemo numeric,Posfeel numeric,Optim numeric,Negemo numeric,Anx numeric,Anger numeric,Sad numeric,Cogmech numeric,Cause numeric,Insight numeric,Discrep numeric,Inhib numeric,Tentat numeric,Certain numeric,Senses numeric,See numeric,Hear numeric,Feel numeric,Social numeric,Comm numeric,Othref numeric,Humans numeric,Time numeric,Past numeric,Present numeric,Future numeric,Space numeric,Up numeric,Down numeric,Incl numeric,Excl numeric,Motion numeric,Achieve numeric,Relig numeric,Sexual numeric,Swear numeric,Nonfl numeric,Fillers numeric,Period numeric,Comma numeric,Colon numeric,SemiC numeric,QMark numeric,Exclam numeric,Dash numeric,Quote numeric,Apostro numeric,Parenth numeric,OtherP numeric,AllPct numeric
2002_759236.txt,-0.624717,0.056764,0.663266,0.569771,0.49518900000000005,0.552944,-0.9622459999999999,-0.339803,-0.983174,0.155524,-0.16281199999999998,-0.309148,-0.481971,0.650233,-0.931688,0,-0.042769999999999996,-0.063926,-0.26688,1.4652459999999998,0.113,-0.5227310000000001,0.414509,-0.8777020000000001,-0.624052,0.375,-0.025287,0.367209,-0.09977899999999999,0.6300359999999999,0.232212,-0.129518,-0.81466,-0.9060280000000001,-0.482128,-0.39755799999999997,-2.203513,-0.299119,-1.241818,-1.703385,-1.038726,-0.890691,-1.13749,0.053429,-0.211774,0.466979,-0.514966,0.685251,0.015283000000000001,0.560283,-0.154496,-0.5243680000000001,-0.26966,1.025047,-0.29353,0.036939,-1.612937,-0.9542510000000001,2.270361,-0.510413,3.2167619999999997,-0.45715,0.372108,0.41812200000000005,-0.546834,-0.280398,-0.086094,0.06930399999999999,-0.476078,0.064449,-0.23435999999999998,-0.346405,-0.37208,0.6789350000000001,-0.422267,-0.831472,-0.45154399999999995,-0.40877199999999997,-0.563296
1998_759985.txt,0.48085,0.078713,0.576149,-0.311779,-0.057284,-0.315159,0.341586,0.737272,1.0296399999999999,1.821651,-0.174191,0.06915,-1.339273,-0.599404,0.9249370000000001,0,-0.042769999999999996,0.632892,1.389481,-0.7955270000000001,1.251782,-0.47072600000000003,-0.652042,0.540805,0.320713,-0.175778,0.746252,-0.717774,-0.21133600000000002,-0.036227999999999996,-0.482257,-0.022575,-0.34352699999999997,-0.662351,-0.023906,-0.008956,-0.11473199999999999,0.100823,0.545656,-1.208238,-0.039298,0.22886599999999999,-0.631158,0.066048,-0.48822600000000005,-0.765947,1.5896370000000002,-0.26291,-0.936008,-0.8535,1.6027,-1.181049,-0.855449,-0.316579,-0.8304379999999999,-1.618135,-1.491969,-0.209443,0.43828999999999996,-0.822053,-1.0470629999999999,-0.186522,2.682029,-0.025817000000000003,-0.546834,-0.280398,-0.086094,0.10407899999999999,0.495054,-0.073676,-0.23435999999999998,0.038807,-0.26232,0.5425260000000001,0.394863,1.245818,0.6162770000000001,-0.093308,0.787576
1998_219457.txt,0.695511,-0.148061,0.22784200000000002,-0.45749399999999996,0.756601,-0.27620100000000003,-0.23221799999999998,-0.762356,-0.04728,1.1552,-0.14271,-0.590446,-2.222775,0.86179,-0.741701,0,-0.042769999999999996,0.783879,0.8470120000000001,-0.6305390000000001,0.7238640000000001,-0.742368,0.112206,0.44286000000000003,-0.624052,-1.133745,-0.173541,-0.667025,0.740325,-0.56655,-0.127834,-0.718599,1.715238,2.544861,1.328292,-0.330169,1.268989,0.477155,2.025425,0.43168500000000004,-0.64557,1.474305,0.473127,0.180343,-0.763007,-1.5426520000000001,3.128474,-0.665858,-1.074443,-0.048185000000000006,-0.12862,-0.451479,-0.698666,2.226624,-0.9670690000000001,-0.047413,-0.25959699999999997,-0.5147609999999999,1.0938700000000001,0.049703,-0.284093,0.27666399999999997,-0.48016099999999995,0.386767,-0.265361,-0.280398,-0.086094,-0.343561,-1.165066,-0.073676,-0.23435999999999998,-0.607823,0.534645,-0.33708499999999997,-0.422267,-0.505417,-0.45154399999999995,-0.40877199999999997,-1.059825
2002_226723.txt,1.6371639999999998,-1.14078,0.43403800000000003,-1.188503,-0.614362,-1.971063,0.845125,0.350246,1.179217,-0.083035,-0.2175,1.0292860000000001,-0.14236,-0.910323,1.600716,0,-0.042769999999999996,0.521806,-0.070868,-0.299548,-0.15543800000000002,0.703183,0.18420599999999998,0.007564,-0.624052,-0.068959,-0.487433,-0.49976899999999996,-1.251668,-0.562213,-0.734834,-0.717138,-1.193164,-0.041536000000000003,-1.017959,-0.718949,1.7870869999999999,1.188058,2.138121,-0.175786,-1.038726,0.34523899999999996,0.47833400000000004,-0.050532,0.57415,-0.44044700000000003,0.175699,-0.231336,-0.700612,0.5457390000000001,-1.34699,-0.700735,-0.41082399999999997,-0.08911000000000001,-1.039056,-0.477092,-0.442579,-0.9542510000000001,0.499299,-1.483112,0.09640399999999999,-0.65981,-0.48016099999999995,-0.745201,-0.546834,-0.280398,-0.086094,0.57693,-0.989725,-0.073676,-0.23435999999999998,1.3994659999999999,-0.37208,-0.33708499999999997,-0.422267,1.00807,-0.45154399999999995,-0.40877199999999997,0.197785
2002_147942.txt,0.037506,0.0991,0.540307,-0.05413,1.299841,0.123045,-0.113975,0.204204,0.555806,0.48496300000000003,0.009544,-0.590446,-1.089249,-0.078235,-0.411042,0,-0.042769999999999996,2.308529,0.482966,-0.392544,0.403858,0.040639,1.9698939999999998,-0.12443,-0.170172,-0.757774,-0.696435,-0.390455,0.27701,1.007654,1.571735,-0.561005,-0.677351,-0.554828,-0.301619,-0.474963,0.67487,1.237687,1.391813,0.128261,-0.078442,0.9278379999999999,0.8280270000000001,-0.227863,-0.344206,0.024546000000000002,0.19552999999999998,0.759523,-0.547035,1.525772,-0.28418000000000004,-1.083119,0.7444609999999999,-0.451895,-0.088267,-1.1003290000000001,-0.9854860000000001,1.192657,0.109293,0.9046190000000001,-0.469247,0.182564,-0.48016099999999995,0.291611,-0.203085,-0.280398,-0.086094,-0.986167,0.401914,-0.073676,8.895723,-0.607823,-0.37208,-0.33708499999999997,-0.422267,1.2567059999999999,-0.45154399999999995,-0.40877199999999997,0.059630999999999997
2003_228.txt,-2.408372,-0.716953,1.742935,-0.528208,-1.026032,0.437831,-0.35930100000000004,-0.082557,-0.408901,-0.31401999999999997,-0.181206,-0.590446,-0.231667,1.073217,-0.656692,0,-0.042769999999999996,-0.032687,-0.5462819999999999,0.572836,-0.42211000000000004,-0.742368,-0.100185,1.364255,0.608901,0.135131,0.373882,-0.585884,0.470703,0.492093,-0.6969920000000001,0.9321290000000001,0.16739,-0.9060280000000001,-1.017959,1.9063240000000001,-1.543059,-0.8198280000000001,-1.3162260000000001,-0.511071,-1.038726,-0.9221879999999999,1.022386,-0.576202,-1.061002,0.58597,-0.39317199999999997,0.011908,0.6476569999999999,-0.131411,-1.058281,0.524043,-0.351686,1.226824,0.489282,1.597808,-0.577689,1.9617529999999999,0.718892,0.226404,0.307298,-1.2542309999999999,-0.48016099999999995,-0.745201,-0.546834,-0.280398,-0.086094,0.11068199999999999,0.703793,-0.073676,1.673454,-0.607823,0.487363,-0.33708499999999997,-0.422267,-1.470688,-0.45154399999999995,-0.40877199999999997,-0.23878400000000002
1997_378670.txt,-0.853497,0.165986,1.153948,0.411559,-0.36714,-0.498359,-0.300885,-0.304881,-1.0441770000000001,-0.798712,-0.08104199999999999,-0.590446,1.6479419999999998,-0.338121,0.04566,0,-0.042769999999999996,-0.34893,-0.500069,0.253452,-0.459359,0.27673000000000003,0.279072,-1.095916,0.951239,0.434317,0.24326199999999998,0.585852,-0.20995100000000003,1.159664,1.4757790000000002,-1.430891,-1.553002,-0.9060280000000001,-1.017959,-0.558902,-1.892959,-0.122197,-0.764948,-1.244736,-1.038726,-0.7694439999999999,-0.271946,1.217325,0.924759,1.1769969999999998,0.24865700000000002,1.145534,1.017168,0.24052600000000002,0.866237,-0.286713,0.440709,-0.832506,-0.14616500000000002,-0.32674000000000003,-0.543479,0.908576,-0.039679,0.6929390000000001,-0.025806,-0.7162430000000001,-0.48016099999999995,1.054039,-0.546834,-0.280398,-0.086094,-1.1716010000000001,0.9609709999999999,0.139953,-0.23435999999999998,-0.607823,4.569249,0.291481,-0.422267,0.020903,-0.45154399999999995,0.380231,0.47288500000000006
2000_495087.txt,0.34029499999999996,0.094725,0.328352,0.23562800000000003,0.7974680000000001,-0.380877,0.25285599999999997,-0.152049,0.08118500000000001,2.105649,-0.24128000000000002,0.456722,-1.269711,-0.128326,0.111733,0,-0.042769999999999996,0.691175,-0.529502,-0.664262,-0.737546,1.042989,0.8269270000000001,0.814575,-0.032677,-0.6642560000000001,-0.972951,-0.272086,1.751469,0.44300500000000004,0.833874,-1.0530899999999999,2.000506,0.009151000000000001,0.693167,1.99017,0.32345300000000005,0.11333800000000001,0.687116,-0.037025999999999996,-0.72593,-0.164953,-0.180255,1.127533,-0.545716,2.1036900000000003,-0.589637,1.1495790000000001,1.138487,1.224564,0.730163,-0.437746,0.537749,0.42563199999999995,-0.300077,-0.15068099999999998,-0.344004,-0.604591,-0.615861,0.344884,-1.101596,-0.106948,0.756947,0.38054499999999997,1.244693,-0.280398,-0.086094,1.207225,-1.0867959999999999,-0.073676,-0.23435999999999998,0.91002,-0.37208,-0.33708499999999997,-0.422267,0.332887,-0.45154399999999995,-0.40877199999999997,0.24378000000000002
1997_835986.txt,-0.556075,0.466359,1.038784,0.7287359999999999,1.359561,-1.0537530000000002,-0.438626,-0.8939969999999999,-0.975769,-1.3439889999999999,-0.210506,-0.095749,0.99177,-0.65981,-0.682287,0,-0.042769999999999996,0.6891,0.683485,-0.7955270000000001,0.5069,3.209716,-0.620125,1.407448,-0.624052,-0.687591,0.492853,0.281342,-1.545652,-0.8190149999999999,-0.35099400000000003,0.764407,-1.3415620000000001,-0.019719,-1.017959,-0.308867,1.1571040000000001,0.182728,0.347642,0.42313100000000003,-1.038726,0.9631709999999999,1.58548,-0.351491,-0.744785,0.152379,0.207729,-0.292462,-0.443403,0.175281,0.262312,-0.525311,-0.805855,0.87464,-0.34425300000000003,1.26489,-0.40015,1.7547810000000001,0.148551,-1.051852,0.379764,-0.9574309999999999,-0.48016099999999995,0.126985,-0.546834,-0.280398,-0.086094,0.596484,-0.749678,-0.073676,-0.23435999999999998,-0.019839,-0.37208,0.11996400000000002,1.063775,0.980928,-0.45154399999999995,-0.40877199999999997,0.345364
1999_674417.txt,0.491422,-0.10546900000000001,0.74936,-0.650588,-0.348441,-1.050718,-0.125523,-0.539367,-0.542506,0.053285,-0.023823,-0.590446,-0.544133,0.026262,0.135854,0,-0.042769999999999996,0.510418,0.909379,0.37935,1.0616219999999998,-0.742368,-0.5865199999999999,0.41085699999999997,-0.09474500000000001,-0.558879,-0.632484,0.302627,-1.471867,-0.53001,-0.7540100000000001,-0.754595,-1.5492700000000001,-0.49646599999999996,-0.461038,-1.109326,1.259622,0.770569,1.3062209999999999,0.19833699999999999,1.2010040000000002,-0.5665180000000001,-1.341965,-0.348841,-1.113113,1.3293469999999998,-0.792842,-0.354592,1.145726,-0.7807569999999999,0.38821,0.8237040000000001,1.220542,0.011391,-0.029251,-0.30456500000000003,0.796717,0.297591,-0.921384,0.7845479999999999,-0.43923199999999996,0.181821,-0.48016099999999995,-0.745201,-0.546834,-0.280398,-0.086094,-0.855424,-0.867324,-0.073676,-0.23435999999999998,-0.607823,-0.37208,-0.33708499999999997,-0.422267,-0.9735969999999999,2.240579,0.38655700000000004,-1.37515
2000_739722.txt,-0.765443,1.726525,1.016528,2.104034,2.6561630000000003,-0.5711970000000001,-1.8297860000000001,-1.716448,-1.0185950000000001,-1.6166280000000002,-0.268771,-0.168499,2.421642,-3.0626450000000003,-0.8295799999999999,0,-0.042769999999999996,1.9012380000000002,1.4611379999999998,0.520335,1.6817360000000001,-0.10317899999999999,0.996732,-1.139975,0.858007,-0.537347,-2.301767,-0.005147,-1.901039,-1.877705,-0.13081099999999998,-1.430891,-0.704721,-0.9060280000000001,0.54142,-1.109326,-0.513007,-0.583759,-0.045616000000000004,-0.100655,0.529085,-0.7157979999999999,2.658243,-0.651285,0.342431,-0.08054299999999999,-1.093488,0.068244,-0.039577,1.00855,-0.65291,-0.604861,-0.41954600000000003,-0.819212,-1.115546,2.11177,2.336646,-0.9542510000000001,-2.232911,-0.705993,-0.13909100000000002,-1.600134,-0.48016099999999995,0.383302,0.575612,-0.280398,-0.086094,2.331427,1.618942,0.328296,-0.23435999999999998,0.15295699999999998,0.144463,-0.33708499999999997,-0.422267,2.49776,4.573752,1.8181490000000002,3.4202199999999996
2003_69.txt,-0.456588,0.092916,0.26018600000000003,0.060796,-0.728484,0.119468,0.181305,0.867925,-0.034651999999999995,0.973441,-0.19519,-0.22259400000000001,0.022125,-0.42195,0.57953,0,-0.042769999999999996,-0.557967,-0.616885,0.245548,-0.584737,0.77476,0.049419,0.191417,0.157658,1.2015200000000001,0.480071,0.661317,-0.78861,-0.45732,-1.100231,0.067299,-0.6326,-0.9060280000000001,0.21578000000000003,-0.56305,-0.898941,-1.247452,-1.537655,0.493359,0.201684,-1.24409,-0.6413439999999999,0.196471,-0.261258,-0.193074,0.23854299999999998,0.131462,0.214325,0.342375,0.483468,-0.155884,-0.027139999999999997,0.631087,-0.620656,-0.004449,0.6209520000000001,1.8189349999999997,-0.228579,-0.123753,0.434698,0.154328,-0.48016099999999995,-0.745201,-0.250817,-0.280398,-0.086094,0.5163,-0.315475,-0.073676,-0.23435999999999998,-0.206551,-0.235855,1.222489,1.859584,-1.2864950000000002,-0.45154399999999995,-0.017243,-0.037811000000000004
2003_544.txt,-0.611486,-0.22797800000000001,0.25642800000000004,0.275006,-0.022938999999999998,-0.62355,1.0343950000000002,0.022340000000000002,0.14064100000000002,-0.329167,-0.14686400000000002,-0.590446,0.364822,1.004728,1.298389,0,-0.042769999999999996,0.008848,0.393298,-0.7955270000000001,0.200731,1.131494,-0.20545,0.506207,-0.624052,0.158279,0.41881,-0.44424399999999997,-0.257713,0.34566199999999997,-1.100231,2.137875,-0.734664,-0.425755,-0.691423,0.191933,0.249207,0.658673,0.24273499999999998,0.087173,-1.038726,-0.325798,0.760915,0.225316,-0.68743,-0.6241479999999999,0.669271,-0.296578,-0.0801,-0.025654000000000003,-0.765624,0.185424,0.61016,-0.115435,0.014315000000000001,0.176796,0.989605,0.51372,1.1296110000000001,-0.303985,-1.185737,2.927352,-0.48016099999999995,-0.745201,-0.546834,-0.280398,-0.086094,-0.051902,-0.781474,-0.073676,-0.23435999999999998,-0.607823,-0.37208,-0.33708499999999997,-0.422267,-0.23575,0.600762,-0.09789199999999999,-0.696663
