#AUTHID,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
2003_114.txt,0.20689655172413793,0.1206896551724138,0.034482758620689655,0.13793103448275862,0.017241379310344827,0.05172413793103448,0.1206896551724138,0.05172413793103448,0.10344827586206896,0.15517241379310345
1997_696801.txt,0.21052631578947367,0.12631578947368421,0.08421052631578947,0.23157894736842105,0.06315789473684211,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.08421052631578947,0.09473684210526316
2004_18.txt,0.26506024096385544,0.14457831325301204,0.060240963855421686,0.21686746987951808,0.07228915662650602,0.07228915662650602,0.1686746987951807,0.060240963855421686,0.10843373493975904,0.18072289156626506
1998_578648.txt,0.2196969696969697,0.06818181818181818,0.03787878787878788,0.10606060606060606,0.03787878787878788,0.05303030303030303,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.14393939393939395
1999_916443.txt,0.14213197969543148,0.1218274111675127,0.03553299492385787,0.13705583756345177,0.030456852791878174,0.030456852791878174,0.07614213197969544,0.05583756345177665,0.1116751269035533,0.07614213197969544
2002_039437.txt,0.25806451612903225,0.08064516129032258,0.016129032258064516,0.12903225806451613,0.0,0.0,0.20967741935483872,0.016129032258064516,0.11290322580645161,0.24193548387096775
2000_854954.txt,0.26785714285714285,0.17857142857142858,0.07142857142857142,0.26785714285714285,0.08928571428571429,0.08928571428571429,0.21428571428571427,0.08928571428571429,0.21428571428571427,0.19642857142857142
2000_959324.txt,0.25471698113207547,0.09433962264150944,0.04716981132075472,0.20754716981132076,0.0660377358490566,0.03773584905660377,0.1792452830188679,0.04716981132075472,0.09433962264150944,0.1509433962264151
2003_148.txt,0.18433179723502305,0.2626728110599078,0.1382488479262673,0.10138248847926268,0.15207373271889402,0.10138248847926268,0.12442396313364056,0.11059907834101383,0.07373271889400922,0.09216589861751152
2000_670567.txt,0.15463917525773196,0.08247422680412371,0.010309278350515464,0.09278350515463918,0.020618556701030927,0.0,0.061855670103092786,0.030927835051546393,0.061855670103092786,0.09278350515463918
2002_715655.txt,0.15,0.125,0.025,0.05,0.0,0.025,0.05,0.025,0.0,0.05
2000_658182.txt,0.15584415584415584,0.12987012987012986,0.07792207792207792,0.15584415584415584,0.03896103896103896,0.07792207792207792,0.1038961038961039,0.09090909090909091,0.025974025974025976,0.1038961038961039
1998_510203.txt,0.15294117647058825,0.11764705882352941,0.011764705882352941,0.21176470588235294,0.011764705882352941,0.011764705882352941,0.11764705882352941,0.03529411764705882,0.07058823529411765,0.11764705882352941
1998_613453.txt,0.2916666666666667,0.125,0.0,0.3333333333333333,0.0,0.08333333333333333,0.25,0.041666666666666664,0.0,0.20833333333333334
1999_977072.txt,0.12,0.28,0.16,0.06,0.18,0.12,0.08,0.1,0.0,0.12
1998_129982.txt,0.23404255319148937,0.06382978723404255,0.0,0.1702127659574468,0.0,0.02127659574468085,0.1276595744680851,0.0425531914893617,0.1276595744680851,0.14893617021276595
2000_935326.txt,0.26153846153846155,0.1076923076923077,0.06153846153846154,0.13846153846153847,0.046153846153846156,0.03076923076923077,0.13846153846153847,0.06153846153846154,0.015384615384615385,0.2
1997_857069.txt,0.17482517482517482,0.18181818181818182,0.04195804195804196,0.13986013986013987,0.04195804195804196,0.06993006993006994,0.08391608391608392,0.08391608391608392,0.06993006993006994,0.0979020979020979
2000_182860.txt,0.29207920792079206,0.18316831683168316,0.11386138613861387,0.14356435643564355,0.04950495049504951,0.07425742574257425,0.18811881188118812,0.10396039603960396,0.07425742574257425,0.19306930693069307
1998_535986.txt,0.24305555555555555,0.06944444444444445,0.034722222222222224,0.10416666666666667,0.041666666666666664,0.0625,0.13194444444444445,0.04861111111111111,0.10416666666666667,0.1527777777777778
2002_675023.txt,0.17391304347826086,0.09782608695652174,0.021739130434782608,0.11956521739130435,0.03260869565217391,0.05434782608695652,0.09782608695652174,0.021739130434782608,0.06521739130434782,0.14130434782608695
2000_593590.txt,0.2222222222222222,0.06666666666666667,0.022222222222222223,0.1111111111111111,0.022222222222222223,0.03333333333333333,0.12222222222222222,0.044444444444444446,0.12222222222222222,0.2
1997_536654.txt,0.21311475409836064,0.09836065573770492,0.03278688524590164,0.09016393442622951,0.040983606557377046,0.06557377049180328,0.13114754098360656,0.04918032786885246,0.03278688524590164,0.09016393442622951
2000_657578.txt,0.22549019607843138,0.11764705882352941,0.049019607843137254,0.1568627450980392,0.0392156862745098,0.0392156862745098,0.13725490196078433,0.06862745098039216,0.10784313725490197,0.12745098039215685
2004_390.txt,0.1858974358974359,0.12179487179487179,0.04487179487179487,0.10897435897435898,0.04487179487179487,0.07051282051282051,0.10256410256410256,0.05128205128205128,0.07051282051282051,0.14743589743589744
2002_730515.txt,0.1827956989247312,0.1827956989247312,0.10752688172043011,0.10752688172043011,0.07526881720430108,0.07526881720430108,0.08602150537634409,0.10752688172043011,0.06451612903225806,0.11827956989247312
2000_909238.txt,0.12698412698412698,0.14285714285714285,0.06349206349206349,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.06349206349206349,0.07936507936507936,0.047619047619047616,0.09523809523809523
2002_715289.txt,0.3312883435582822,0.11042944785276074,0.03067484662576687,0.2147239263803681,0.04294478527607362,0.05521472392638037,0.2392638036809816,0.05521472392638037,0.0736196319018405,0.19631901840490798
2000_914251.txt,0.2028985507246377,0.08695652173913043,0.028985507246376812,0.21739130434782608,0.028985507246376812,0.028985507246376812,0.11594202898550725,0.014492753623188406,0.08695652173913043,0.08695652173913043
2003_338.txt,0.2727272727272727,0.2878787878787879,0.12121212121212122,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.19696969696969696,0.21212121212121213,0.12121212121212122,0.15151515151515152
2000_678534.txt,0.26865671641791045,0.08955223880597014,0.029850746268656716,0.11940298507462686,0.07462686567164178,0.08955223880597014,0.11940298507462686,0.1044776119402985,0.05970149253731343,0.13432835820895522
1997_697491.txt,0.2857142857142857,0.14285714285714285,0.08928571428571429,0.19642857142857142,0.125,0.05357142857142857,0.14285714285714285,0.08928571428571429,0.017857142857142856,0.23214285714285715
2002_105793.txt,0.2222222222222222,0.15079365079365079,0.0873015873015873,0.12698412698412698,0.05555555555555555,0.10317460317460317,0.15873015873015872,0.07936507936507936,0.07936507936507936,0.20634920634920634
2004_55.txt,0.28688524590163933,0.1557377049180328,0.12295081967213115,0.21311475409836064,0.12295081967213115,0.09016393442622951,0.2459016393442623,0.11475409836065574,0.13114754098360656,0.19672131147540983
2000_727952.txt,0.11320754716981132,0.16981132075471697,0.05660377358490566,0.1509433962264151,0.018867924528301886,0.05660377358490566,0.07547169811320754,0.1320754716981132,0.09433962264150944,0.05660377358490566
1999_657716.txt,0.16793893129770993,0.15267175572519084,0.06870229007633588,0.0916030534351145,0.061068702290076333,0.05343511450381679,0.08396946564885496,0.05343511450381679,0.030534351145038167,0.12213740458015267
1999_917031.txt,0.2857142857142857,0.03571428571428571,0.0,0.07142857142857142,0.017857142857142856,0.05357142857142857,0.10714285714285714,0.03571428571428571,0.017857142857142856,0.14285714285714285
1999_614052.txt,0.17592592592592593,0.16666666666666666,0.10185185185185185,0.09259259259259259,0.09259259259259259,0.12962962962962962,0.08333333333333333,0.12037037037037036,0.046296296296296294,0.12037037037037036
1997_911224.txt,0.21379310344827587,0.14482758620689656,0.1103448275862069,0.05517241379310345,0.06896551724137931,0.05517241379310345,0.09655172413793103,0.07586206896551724,0.041379310344827586,0.1310344827586207
1999_550680.txt,0.19047619047619047,0.23809523809523808,0.031746031746031744,0.14285714285714285,0.031746031746031744,0.047619047619047616,0.12698412698412698,0.047619047619047616,0.09523809523809523,0.14285714285714285
1999_554750.txt,0.23711340206185566,0.12371134020618557,0.041237113402061855,0.16494845360824742,0.041237113402061855,0.061855670103092786,0.13402061855670103,0.1134020618556701,0.05154639175257732,0.17525773195876287
1998_976037.txt,0.29310344827586204,0.1896551724137931,0.06896551724137931,0.1896551724137931,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.15517241379310345,0.034482758620689655,0.20689655172413793
1998_899637.txt,0.2571428571428571,0.21428571428571427,0.1,0.12857142857142856,0.04285714285714286,0.11428571428571428,0.08571428571428572,0.15714285714285714,0.08571428571428572,0.17142857142857143
2000_625276.txt,0.2894736842105263,0.18421052631578946,0.06578947368421052,0.06578947368421052,0.09210526315789473,0.07894736842105263,0.15789473684210525,0.11842105263157894,0.039473684210526314,0.13157894736842105
2002_695597.txt,0.25,0.1590909090909091,0.09090909090909091,0.18181818181818182,0.06818181818181818,0.13636363636363635,0.1590909090909091,0.11363636363636363,0.13636363636363635,0.18181818181818182
1999_694265.txt,0.24,0.14,0.06,0.12,0.06,0.08,0.18,0.12,0.14,0.24
2002_672697.txt,0.25510204081632654,0.15306122448979592,0.04081632653061224,0.15306122448979592,0.02040816326530612,0.05102040816326531,0.17346938775510204,0.09183673469387756,0.07142857142857142,0.17346938775510204
2004_16.txt,0.1728395061728395,0.09876543209876543,0.06172839506172839,0.14814814814814814,0.04938271604938271,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.12345679012345678
2002_230441.txt,0.2085889570552147,0.147239263803681,0.11042944785276074,0.147239263803681,0.06134969325153374,0.06748466257668712,0.1165644171779141,0.08588957055214724,0.0736196319018405,0.147239263803681
2004_198.txt,0.16304347826086957,0.16304347826086957,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.05434782608695652,0.11956521739130435,0.10869565217391304,0.03260869565217391,0.05434782608695652
2003_126.txt,0.13541666666666666,0.16666666666666666,0.0625,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.0625,0.0625,0.052083333333333336,0.08333333333333333
1998_768748.txt,0.18181818181818182,0.06818181818181818,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.045454545454545456,0.06818181818181818,0.045454545454545456,0.09090909090909091,0.11363636363636363
1998_559695.txt,0.3,0.06666666666666667,0.016666666666666666,0.15,0.06666666666666667,0.016666666666666666,0.16666666666666666,0.016666666666666666,0.06666666666666667,0.2
2003_452.txt,0.13157894736842105,0.23684210526315788,0.11842105263157894,0.13157894736842105,0.09210526315789473,0.13157894736842105,0.05263157894736842,0.14473684210526316,0.013157894736842105,0.07894736842105263
1997_918357.txt,0.13333333333333333,0.15151515151515152,0.07878787878787878,0.12121212121212122,0.05454545454545454,0.06666666666666667,0.06666666666666667,0.048484848484848485,0.006060606060606061,0.10303030303030303
1997_910659.txt,0.25,0.08695652173913043,0.010869565217391304,0.25,0.010869565217391304,0.043478260869565216,0.11956521739130435,0.010869565217391304,0.07608695652173914,0.15217391304347827
2003_540.txt,0.16666666666666666,0.11538461538461539,0.02564102564102564,0.10256410256410256,0.02564102564102564,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.08974358974358974
2003_137.txt,0.12037037037037036,0.21296296296296297,0.10185185185185185,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.06481481481481481,0.05555555555555555,0.046296296296296294,0.08333333333333333
2000_949785.txt,0.234375,0.171875,0.078125,0.109375,0.078125,0.015625,0.0625,0.046875,0.03125,0.0625
2000_935195.txt,0.2088607594936709,0.12025316455696203,0.0379746835443038,0.10126582278481013,0.04430379746835443,0.06962025316455696,0.08227848101265822,0.0379746835443038,0.03164556962025317,0.14556962025316456
2002_054002.txt,0.1891891891891892,0.17117117117117117,0.08108108108108109,0.10810810810810811,0.07207207207207207,0.05405405405405406,0.10810810810810811,0.0990990990990991,0.02702702702702703,0.12612612612612611
1999_518310.txt,0.32,0.08,0.04,0.2,0.04,0.04,0.24,0.0,0.12,0.16
1999_674897.txt,0.34285714285714286,0.08571428571428572,0.02857142857142857,0.2714285714285714,0.014285714285714285,0.07142857142857142,0.2571428571428571,0.04285714285714286,0.15714285714285714,0.2
2000_558628.txt,0.1896551724137931,0.06896551724137931,0.034482758620689655,0.1896551724137931,0.034482758620689655,0.08620689655172414,0.1206896551724138,0.05172413793103448,0.1206896551724138,0.1206896551724138
1997_262585.txt,0.17094017094017094,0.17094017094017094,0.042735042735042736,0.1452991452991453,0.05982905982905983,0.07692307692307693,0.08547008547008547,0.09401709401709402,0.05982905982905983,0.13675213675213677
1998_831618.txt,0.27380952380952384,0.047619047619047616,0.011904761904761904,0.08333333333333333,0.011904761904761904,0.047619047619047616,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.08333333333333333
2000_890512.txt,0.1717171717171717,0.1414141414141414,0.030303030303030304,0.1111111111111111,0.030303030303030304,0.0707070707070707,0.0707070707070707,0.08080808080808081,0.04040404040404041,0.10101010101010101
2000_912827.txt,0.13725490196078433,0.11764705882352941,0.0392156862745098,0.1568627450980392,0.0,0.0784313725490196,0.09803921568627451,0.09803921568627451,0.0392156862745098,0.0784313725490196
1998_831684.txt,0.3142857142857143,0.11428571428571428,0.05714285714285714,0.2714285714285714,0.02857142857142857,0.04285714285714286,0.21428571428571427,0.02857142857142857,0.18571428571428572,0.22857142857142856
2003_335.txt,0.1935483870967742,0.10752688172043011,0.03225806451612903,0.0967741935483871,0.07526881720430108,0.053763440860215055,0.15053763440860216,0.053763440860215055,0.043010752688172046,0.08602150537634409
1999_873155.txt,0.2786885245901639,0.13934426229508196,0.04918032786885246,0.16393442622950818,0.02459016393442623,0.07377049180327869,0.21311475409836064,0.04918032786885246,0.14754098360655737,0.21311475409836064
1997_897420.txt,0.1485148514851485,0.25742574257425743,0.0594059405940594,0.1485148514851485,0.0594059405940594,0.07920792079207921,0.0891089108910891,0.12871287128712872,0.039603960396039604,0.09900990099009901
2000_958343.txt,0.1782178217821782,0.15841584158415842,0.0594059405940594,0.18811881188118812,0.019801980198019802,0.0594059405940594,0.10891089108910891,0.0891089108910891,0.04950495049504951,0.1188118811881188
2002_537905.txt,0.2578125,0.1875,0.109375,0.171875,0.15625,0.1015625,0.171875,0.1328125,0.140625,0.1796875
2003_58.txt,0.2396694214876033,0.0743801652892562,0.024793388429752067,0.1487603305785124,0.024793388429752067,0.04132231404958678,0.10743801652892562,0.024793388429752067,0.049586776859504134,0.09917355371900827
2000_752353.txt,0.19148936170212766,0.1595744680851064,0.05319148936170213,0.1702127659574468,0.05319148936170213,0.09574468085106383,0.11702127659574468,0.09574468085106383,0.031914893617021274,0.1702127659574468
1998_793662.txt,0.1527777777777778,0.19444444444444445,0.08333333333333333,0.05555555555555555,0.09722222222222222,0.1111111111111111,0.06944444444444445,0.1111111111111111,0.06944444444444445,0.1527777777777778
1997_979571.txt,0.22105263157894736,0.09473684210526316,0.010526315789473684,0.18947368421052632,0.031578947368421054,0.05263157894736842,0.1368421052631579,0.07368421052631578,0.10526315789473684,0.18947368421052632
1997_736918.txt,0.26595744680851063,0.07446808510638298,0.010638297872340425,0.1276595744680851,0.02127659574468085,0.031914893617021274,0.13829787234042554,0.02127659574468085,0.05319148936170213,0.13829787234042554
2003_344.txt,0.22105263157894736,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.06315789473684211,0.06315789473684211,0.07368421052631578,0.031578947368421054,0.10526315789473684
2002_516812.txt,0.1984126984126984,0.15079365079365079,0.07936507936507936,0.1746031746031746,0.047619047619047616,0.047619047619047616,0.1111111111111111,0.047619047619047616,0.1111111111111111,0.1111111111111111
1999_120173.txt,0.32894736842105265,0.11842105263157894,0.05263157894736842,0.13157894736842105,0.07894736842105263,0.06578947368421052,0.2236842105263158,0.14473684210526316,0.10526315789473684,0.2236842105263158
1999_821141.txt,0.19696969696969696,0.13636363636363635,0.06060606060606061,0.18181818181818182,0.015151515151515152,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.18181818181818182
1998_475235.txt,0.25225225225225223,0.17117117117117117,0.08108108108108109,0.17117117117117117,0.10810810810810811,0.11711711711711711,0.13513513513513514,0.12612612612612611,0.06306306306306306,0.12612612612612611
1997_722902.txt,0.27586206896551724,0.09482758620689655,0.02586206896551724,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.11206896551724138,0.04310344827586207,0.06896551724137931,0.06896551724137931
1997_887984.txt,0.18269230769230768,0.20192307692307693,0.057692307692307696,0.125,0.11538461538461539,0.08653846153846154,0.04807692307692308,0.11538461538461539,0.057692307692307696,0.08653846153846154
2004_467.txt,0.18823529411764706,0.058823529411764705,0.011764705882352941,0.1411764705882353,0.0,0.023529411764705882,0.11764705882352941,0.058823529411764705,0.047058823529411764,0.1411764705882353
2000_735261.txt,0.20212765957446807,0.2978723404255319,0.07446808510638298,0.09574468085106383,0.06382978723404255,0.10638297872340426,0.0851063829787234,0.1702127659574468,0.0851063829787234,0.10638297872340426
2000_695312.txt,0.13513513513513514,0.11711711711711711,0.06306306306306306,0.16216216216216217,0.06306306306306306,0.06306306306306306,0.09009009009009009,0.09009009009009009,0.06306306306306306,0.06306306306306306
2003_308.txt,0.12962962962962962,0.05555555555555555,0.018518518518518517,0.16666666666666666,0.0,0.05555555555555555,0.05555555555555555,0.037037037037037035,0.07407407407407407,0.12962962962962962
2000_788927.txt,0.18545454545454546,0.11272727272727273,0.04727272727272727,0.14545454545454545,0.04,0.04363636363636364,0.10181818181818182,0.04363636363636364,0.06181818181818182,0.12363636363636364
1997_890898.txt,0.2345679012345679,0.1728395061728395,0.09876543209876543,0.09876543209876543,0.06172839506172839,0.07407407407407407,0.13580246913580246,0.12345679012345678,0.08641975308641975,0.16049382716049382
2004_1.txt,0.22988505747126436,0.10344827586206896,0.022988505747126436,0.10344827586206896,0.011494252873563218,0.022988505747126436,0.11494252873563218,0.04597701149425287,0.06896551724137931,0.14942528735632185
2002_657022.txt,0.3490566037735849,0.0660377358490566,0.03773584905660377,0.22641509433962265,0.05660377358490566,0.018867924528301886,0.2830188679245283,0.03773584905660377,0.10377358490566038,0.20754716981132076
2004_452.txt,0.18181818181818182,0.10909090909090909,0.045454545454545456,0.12727272727272726,0.01818181818181818,0.05454545454545454,0.10909090909090909,0.06363636363636363,0.00909090909090909,0.14545454545454545
1999_765745.txt,0.3300970873786408,0.1650485436893204,0.13592233009708737,0.14563106796116504,0.1553398058252427,0.10679611650485436,0.22330097087378642,0.1262135922330097,0.04854368932038835,0.18446601941747573
2000_676072.txt,0.3,0.12222222222222222,0.044444444444444446,0.14444444444444443,0.07777777777777778,0.08888888888888889,0.17777777777777778,0.07777777777777778,0.08888888888888889,0.2111111111111111
2002_906448.txt,0.23015873015873015,0.0873015873015873,0.03968253968253968,0.12698412698412698,0.015873015873015872,0.05555555555555555,0.1746031746031746,0.07936507936507936,0.023809523809523808,0.14285714285714285
2000_573032.txt,0.20155038759689922,0.09302325581395349,0.023255813953488372,0.11627906976744186,0.0,0.06201550387596899,0.08527131782945736,0.06201550387596899,0.10852713178294573,0.20155038759689922
1997_074063.txt,0.22388059701492538,0.1044776119402985,0.04477611940298507,0.16417910447761194,0.05970149253731343,0.029850746268656716,0.1044776119402985,0.07462686567164178,0.07462686567164178,0.1044776119402985
1998_847657.txt,0.1956521739130435,0.07246376811594203,0.036231884057971016,0.17391304347826086,0.028985507246376812,0.057971014492753624,0.12318840579710146,0.057971014492753624,0.043478260869565216,0.10869565217391304
2002_809993.txt,0.18461538461538463,0.13846153846153847,0.1,0.07692307692307693,0.09230769230769231,0.07692307692307693,0.06153846153846154,0.07692307692307693,0.023076923076923078,0.08461538461538462
1997_490275.txt,0.2661290322580645,0.12903225806451613,0.056451612903225805,0.10483870967741936,0.04032258064516129,0.06451612903225806,0.14516129032258066,0.0967741935483871,0.056451612903225805,0.14516129032258066
1999_777564.txt,0.2391304347826087,0.14130434782608695,0.06521739130434782,0.10869565217391304,0.05434782608695652,0.10869565217391304,0.10869565217391304,0.08695652173913043,0.06521739130434782,0.16304347826086957
2000_893872.txt,0.20512820512820512,0.20512820512820512,0.10256410256410256,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.15384615384615385,0.07692307692307693,0.10256410256410256
2002_092819.txt,0.47619047619047616,0.11904761904761904,0.07142857142857142,0.38095238095238093,0.11904761904761904,0.07142857142857142,0.40476190476190477,0.07142857142857142,0.19047619047619047,0.3333333333333333
2002_794270.txt,0.1951219512195122,0.17886178861788618,0.08130081300813008,0.17886178861788618,0.07317073170731707,0.14634146341463414,0.12195121951219512,0.10569105691056911,0.056910569105691054,0.16260162601626016
1997_727234.txt,0.3037974683544304,0.1308016877637131,0.05485232067510549,0.10548523206751055,0.05485232067510549,0.08860759493670886,0.12658227848101267,0.0970464135021097,0.06751054852320675,0.16033755274261605
1997_570131.txt,0.16666666666666666,0.25,0.041666666666666664,0.2777777777777778,0.041666666666666664,0.05555555555555555,0.1388888888888889,0.09722222222222222,0.08333333333333333,0.125
2000_624145.txt,0.1686746987951807,0.0963855421686747,0.03614457831325301,0.12048192771084337,0.024096385542168676,0.060240963855421686,0.12048192771084337,0.03614457831325301,0.08433734939759036,0.1927710843373494
1999_748492.txt,0.12962962962962962,0.05555555555555555,0.018518518518518517,0.1111111111111111,0.018518518518518517,0.027777777777777776,0.018518518518518517,0.07407407407407407,0.07407407407407407,0.046296296296296294
2004_104.txt,0.09523809523809523,0.15873015873015872,0.015873015873015872,0.15873015873015872,0.06349206349206349,0.047619047619047616,0.06349206349206349,0.1111111111111111,0.031746031746031744,0.12698412698412698
2004_127.txt,0.25,0.20192307692307693,0.09615384615384616,0.15384615384615385,0.09615384615384616,0.08653846153846154,0.11538461538461539,0.09615384615384616,0.057692307692307696,0.15384615384615385
1999_931987.txt,0.22151898734177214,0.18354430379746836,0.06962025316455696,0.18354430379746836,0.0949367088607595,0.0759493670886076,0.13291139240506328,0.0949367088607595,0.08860759493670886,0.14556962025316456
2000_815592.txt,0.19230769230769232,0.0641025641025641,0.038461538461538464,0.11538461538461539,0.02564102564102564,0.02564102564102564,0.038461538461538464,0.02564102564102564,0.01282051282051282,0.0641025641025641
2000_116293.txt,0.2602739726027397,0.1232876712328767,0.0547945205479452,0.1780821917808219,0.0547945205479452,0.0547945205479452,0.136986301369863,0.0821917808219178,0.1232876712328767,0.1780821917808219
2000_732735.txt,0.22340425531914893,0.26595744680851063,0.07446808510638298,0.11170212765957446,0.06914893617021277,0.05319148936170213,0.18085106382978725,0.13829787234042554,0.09042553191489362,0.09574468085106383
2000_932050.txt,0.14678899082568808,0.10091743119266056,0.027522935779816515,0.09174311926605505,0.027522935779816515,0.08256880733944955,0.09174311926605505,0.03669724770642202,0.06422018348623854,0.10091743119266056
2000_164084.txt,0.125,0.07142857142857142,0.08928571428571429,0.07142857142857142,0.017857142857142856,0.03571428571428571,0.0,0.03571428571428571,0.017857142857142856,0.0
2000_954100.txt,0.2073170731707317,0.12195121951219512,0.012195121951219513,0.12195121951219512,0.012195121951219513,0.036585365853658534,0.04878048780487805,0.012195121951219513,0.04878048780487805,0.13414634146341464
1999_799457.txt,0.12371134020618557,0.09278350515463918,0.041237113402061855,0.13402061855670103,0.05154639175257732,0.05154639175257732,0.08247422680412371,0.041237113402061855,0.09278350515463918,0.09278350515463918
1997_714973.txt,0.2,0.14444444444444443,0.044444444444444446,0.12222222222222222,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.1,0.06666666666666667,0.1111111111111111
1998_714052.txt,0.16822429906542055,0.1588785046728972,0.07476635514018691,0.102803738317757,0.056074766355140186,0.08411214953271028,0.09345794392523364,0.056074766355140186,0.056074766355140186,0.14018691588785046
2004_345.txt,0.2,0.03529411764705882,0.0,0.08235294117647059,0.0,0.023529411764705882,0.10588235294117647,0.011764705882352941,0.023529411764705882,0.11764705882352941
2002_716585.txt,0.19736842105263158,0.18421052631578946,0.10526315789473684,0.10526315789473684,0.06578947368421052,0.09210526315789473,0.09210526315789473,0.13157894736842105,0.09210526315789473,0.15789473684210525
2000_814284.txt,0.15853658536585366,0.08536585365853659,0.036585365853658534,0.1951219512195122,0.024390243902439025,0.06097560975609756,0.08536585365853659,0.04878048780487805,0.06097560975609756,0.14634146341463414
1999_997807.txt,0.16363636363636364,0.21818181818181817,0.10909090909090909,0.07272727272727272,0.05454545454545454,0.03636363636363636,0.09090909090909091,0.07272727272727272,0.01818181818181818,0.09090909090909091
