#AUTHID,Valence,Arousal,Dominance
2000_725071.txt,0.6261521739130435,0.4617681159420287,0.5344710144927538
1999_180595.txt,0.6325833333333334,0.4295333333333334,0.51245
2002_819430.txt,0.6353925925925926,0.4138962962962962,0.5468074074074074
1999_919796.txt,0.669225190839695,0.4345916030534351,0.5397748091603055
1997_070317.txt,0.6234377682403432,0.44426609442060094,0.5179098712446351
2003_185.txt,0.6268391959798997,0.43282914572864317,0.48107537688442215
1999_532982.txt,0.6587679558011053,0.43141436464088406,0.5205469613259667
1997_881327.txt,0.5996034482758621,0.4357586206896552,0.5036724137931035
2002_892957.txt,0.5812421052631581,0.44367894736842123,0.5051947368421054
1999_896020.txt,0.6322071428571427,0.39946428571428577,0.5044071428571429
2003_411.txt,0.632602941176471,0.4471274509803924,0.5293725490196081
1999_639076.txt,0.6243296703296701,0.4035824175824175,0.520208791208791
1999_871544.txt,0.6612569832402234,0.42350837988826795,0.5259273743016758
2004_126.txt,0.6805841121495326,0.4271495327102802,0.5444392523364485
1997_394566.txt,0.6520762711864405,0.42854237288135577,0.5371525423728815
2000_840640.txt,0.6645956284153004,0.4321639344262295,0.5445573770491802
2003_206.txt,0.626661290322581,0.4506225806451614,0.5248387096774193
1997_830141.txt,0.6537934782608695,0.41209782608695655,0.5170108695652174
1999_559746.txt,0.6275438596491225,0.44407894736842074,0.5281403508771931
1998_859548.txt,0.6182631578947367,0.45595614035087706,0.540561403508772
1998_959778.txt,0.6391382636655949,0.4126623794212219,0.5200868167202577
2004_140.txt,0.6035806451612903,0.4709569892473119,0.5018870967741934
1997_451150.txt,0.6287322580645158,0.4145000000000001,0.5028419354838708
1997_513925.txt,0.6548333333333334,0.4305588235294117,0.5401176470588235
1997_884710.txt,0.6651619718309862,0.4417535211267605,0.5312957746478874
1998_049174.txt,0.6237184115523464,0.43437545126353794,0.5050216606498193
1997_835686.txt,0.6155703703703704,0.4342148148148148,0.5254814814814817
2000_192088.txt,0.6624318181818182,0.42363636363636364,0.5555227272727273
2002_695757.txt,0.6283879310344826,0.4496724137931036,0.5506293103448276
2000_936005.txt,0.6552415730337081,0.44779213483146063,0.5133707865168539
2000_876118.txt,0.6359545454545456,0.458038961038961,0.5624025974025978
1999_887899.txt,0.6509147286821705,0.4358914728682173,0.5357093023255816
1999_910113.txt,0.668821621621622,0.46441621621621615,0.5328432432432435
1997_472441.txt,0.6408644859813087,0.44945794392523336,0.5353271028037382
1999_787498.txt,0.6418618784530387,0.43852486187845324,0.5450939226519335
2000_951695.txt,0.6725071942446041,0.4325143884892086,0.559226618705036
2000_773497.txt,0.6889918699186994,0.41102439024390247,0.5187154471544717
1999_031708.txt,0.6545628415300543,0.43515300546448094,0.5316284153005465
2002_990120.txt,0.6595,0.4331269841269838,0.5311666666666666
2000_631445.txt,0.6476860465116279,0.4193895348837209,0.5343372093023256
1997_976604.txt,0.5967489177489178,0.4628571428571429,0.5276493506493504
2000_811126.txt,0.641525974025974,0.46035714285714285,0.5260974025974025
2000_046320.txt,0.6469197530864196,0.42616049382716037,0.5356234567901235
2003_140.txt,0.6155329341317368,0.4190179640718564,0.5260239520958084
1998_679951.txt,0.637037313432836,0.449231343283582,0.5431865671641791
2004_311.txt,0.6436255924170615,0.43745971563981056,0.5255829383886257
2000_612220.txt,0.6471683168316835,0.43270297029702964,0.5123366336633662
2003_181.txt,0.6631370558375634,0.4310862944162439,0.5505025380710662
2000_751883.txt,0.6200226244343893,0.43898190045248897,0.5301312217194571
2003_260.txt,0.6227505882352941,0.4268164705882355,0.5054329411764704
1999_896204.txt,0.6413521126760566,0.42944131455399065,0.519830985915493
1999_571433.txt,0.6306050420168068,0.40138655462184875,0.5139495798319327
2004_32.txt,,,
2002_727946.txt,0.6524137931034482,0.3951172413793102,0.5239793103448277
2002_930254.txt,0.6771616766467065,0.4348502994011976,0.5647544910179643
1999_974267.txt,0.6171755319148935,0.44988297872340405,0.5283936170212767
2000_738686.txt,0.6196076923076923,0.45828461538461546,0.5256384615384615
2002_098864.txt,0.6254153846153845,0.43136923076923084,0.5226769230769232
2004_329.txt,0.6444285714285716,0.41264596273291915,0.5029751552795029
1998_853723.txt,0.6234545454545457,0.4320606060606059,0.5156868686868687
1997_450562.txt,0.6744791666666666,0.4206666666666666,0.5549114583333333
2003_218.txt,0.6266585365853659,0.4356463414634145,0.5057987804878046
1997_571199.txt,0.6224550898203591,0.4079700598802397,0.5107125748502993
2003_115.txt,0.6357666666666667,0.4513666666666666,0.5090833333333334
2004_368.txt,0.6042290502793295,0.4300782122905026,0.4929050279329611
1999_633874.txt,0.6662238805970153,0.4225174129353233,0.5246119402985071
1999_935891.txt,0.633550819672131,0.42677704918032777,0.5263803278688526
2000_913207.txt,0.6745346534653464,0.4344752475247525,0.5582970297029702
2000_966826.txt,0.6268760330578512,0.44299586776859484,0.5444504132231408
2002_523940.txt,0.6721590909090911,0.4552857142857145,0.5131753246753249
2003_149.txt,0.6117680722891568,0.4253524096385544,0.5027168674698793
2002_166663.txt,0.6688666666666672,0.4527487179487178,0.5499128205128204
2002_710314.txt,0.6556891891891885,0.43673423423423435,0.5336666666666668
1999_550043.txt,0.6569622641509437,0.45583018867924513,0.5255566037735848
2002_758960.txt,0.67012,0.46925500000000037,0.5218850000000004
1999_915168.txt,0.6742848484848486,0.4355939393939394,0.5284666666666664
1999_852277.txt,0.6723032258064515,0.4373677419354838,0.5419225806451613
1999_656865.txt,0.6384671532846717,0.41702919708029196,0.5184233576642335
2002_107209.txt,0.6697439024390245,0.46311382113821126,0.5571382113821142
1998_590140.txt,0.647623188405797,0.40972463768115935,0.5223550724637681
1999_851896.txt,0.607777777777778,0.41356296296296285,0.5163703703703705
1999_638078.txt,0.6326201550387596,0.43371317829457356,0.5435658914728682
2000_147469.txt,0.6547687500000002,0.4232687499999998,0.5699124999999999
1998_816714.txt,0.5730232558139533,0.39609302325581397,0.4869534883720931
1999_911756.txt,0.6913867924528301,0.4212075471698114,0.5642169811320755
2000_871821.txt,0.6095132743362832,0.44838938053097355,0.504575221238938
1999_463051.txt,0.6095390625000001,0.40195312499999997,0.4908515625
1999_742385.txt,0.5923846153846155,0.42569743589743586,0.48338461538461525
1999_872843.txt,0.6380940438871474,0.43537931034482746,0.5108495297805645
1999_498508.txt,0.6735225225225229,0.4523648648648651,0.5805765765765766
2003_89.txt,0.5955094339622642,0.4148820754716982,0.4971603773584909
1997_798633.txt,0.6497814207650275,0.45603825136612014,0.5394207650273226
1997_595469.txt,0.6573489932885905,0.44693288590604047,0.5393557046979867
2003_316.txt,0.6329551282051283,0.4466217948717947,0.5427564102564103
2002_078589.txt,0.6354599156118139,0.4386286919831223,0.5419493670886075
2004_236.txt,0.6170574162679427,0.41820095693779924,0.553507177033493
1999_995708.txt,0.6622315789473686,0.4483736842105264,0.5644631578947369
1997_716840.txt,0.5994739130434783,0.44423478260869553,0.5073869565217392
1999_700687.txt,0.6638018018018017,0.4063513513513513,0.5026666666666667
1997_936666.txt,0.6587875647668388,0.42082901554404173,0.5570544041450778
2003_104.txt,0.6129269230769231,0.4568961538461539,0.505573076923077
2000_695156.txt,0.64584496124031,0.4417441860465113,0.5230542635658914
2000_095846.txt,0.6295255813953486,0.4218093023255815,0.5226930232558138
2000_495087.txt,0.6370820189274449,0.44823659305993674,0.5137886435331229
1997_339562.txt,0.6666075949367091,0.4014430379746835,0.5423101265822787
1998_995476.txt,0.6128726114649685,0.3976687898089174,0.4993312101910826
2004_13.txt,0.6380293040293038,0.4391868131868132,0.5491318681318682
1997_858052.txt,0.6482162162162161,0.4606216216216215,0.5144864864864864
2003_284.txt,0.6474430379746838,0.42938818565400866,0.5336075949367088
2002_677203.txt,0.6421052631578948,0.3994105263157893,0.5370631578947368
2000_071590.txt,0.5566250000000003,0.4428522727272725,0.4765909090909091
2000_832071.txt,0.6538591549295778,0.4138943661971833,0.529855633802817
2000_891138.txt,0.6107739130434783,0.42559130434782594,0.5187304347826087
2000_692520.txt,0.6449333333333335,0.43564242424242444,0.5167000000000004
1999_876535.txt,0.6103624999999997,0.4380249999999998,0.4830124999999999
1999_617565.txt,0.6122119205298014,0.42154304635761597,0.49837086092715244
1997_491971.txt,0.6172222222222222,0.43509259259259253,0.523148148148148
2002_870737.txt,0.617236559139785,0.4442043010752688,0.4984462365591397
1998_631077.txt,0.6226982758620692,0.4332241379310343,0.5399741379310344
2000_908900.txt,0.6062100456621005,0.4494474885844747,0.5317260273972605
1998_775006.txt,0.6245198412698412,0.4369484126984128,0.535
2000_592197.txt,0.6455166666666662,0.4496166666666667,0.5463583333333335
2002_780856.txt,0.6004022988505748,0.45293103448275873,0.500965517241379
2003_170.txt,0.6525497382198955,0.44674869109947624,0.518178010471204
2004_199.txt,0.6211614583333339,0.44418229166666684,0.5221562500000001
2002_975468.txt,0.6490653594771244,0.42230718954248386,0.5443725490196081
1999_699805.txt,0.6326392156862745,0.4640156862745099,0.50461568627451
1997_950779.txt,0.6246551724137932,0.4314195402298851,0.5306609195402299
1997_653713.txt,0.6561746987951806,0.4771867469879521,0.5110240963855421
2000_658353.txt,0.6658409090909092,0.4361666666666666,0.5378333333333334
2002_517848.txt,0.6558535353535356,0.39943434343434353,0.5009242424242425
2002_715297.txt,0.6715,0.4388771929824559,0.5433508771929825
1999_879977.txt,0.5307812499999999,0.4587031250000001,0.4639375
2003_298.txt,0.6075138339920948,0.4138577075098812,0.533478260869565
2003_363.txt,0.598136029411765,0.43722426470588244,0.5025441176470588
2000_715921.txt,0.6571055900621119,0.4315714285714285,0.5281180124223604
2003_293.txt,0.6271201923076922,0.4158221153846154,0.49800961538461497
1998_911801.txt,0.6150736196319019,0.45915337423312863,0.5391963190184049
2004_222.txt,0.6422775119617223,0.427688995215311,0.5340239234449763
1997_832991.txt,0.6300058823529413,0.4451529411764709,0.5450588235294116
2000_552630.txt,0.6730314960629918,0.46890944881889773,0.5577047244094487
2004_475.txt,0.6395071428571427,0.4011392857142859,0.5301678571428572
2002_833127.txt,0.6164575163398694,0.4513398692810457,0.5118169934640524
1999_572182.txt,0.6503105263157895,0.449478947368421,0.5641789473684212
2004_328.txt,0.6343921568627454,0.4274019607843139,0.5062205882352941
1997_255728.txt,0.5852127659574469,0.4476595744680851,0.49731489361702147
1999_782869.txt,0.6068755186721994,0.420410788381743,0.49636514522821584
1999_819302.txt,0.6128181818181819,0.4208181818181818,0.4795714285714286
1999_716114.txt,0.6136877637130801,0.446253164556962,0.5017932489451479
2000_073482.txt,0.6519013157894737,0.4697894736842104,0.5377631578947369
2000_630184.txt,0.6619736842105265,0.4291578947368419,0.5466263157894735
1999_673541.txt,0.6721127819548873,0.44240601503759425,0.5389172932330826
2002_773215.txt,0.6455448275862072,0.39594482758620664,0.5357655172413792
1998_474113.txt,0.6841250000000003,0.443625,0.5832916666666665
2002_659290.txt,0.6621447963800902,0.430266968325792,0.5358325791855205
2002_877267.txt,0.6392418604651161,0.4794372093023254,0.5394883720930234
2002_091020.txt,0.609329218106996,0.4340534979423865,0.5200493827160492
2003_175.txt,0.6463181818181823,0.45264393939393943,0.5255378787878784
1999_557730.txt,0.6640422535211269,0.43416901408450714,0.5642112676056339
1998_575921.txt,0.644218487394958,0.42417647058823527,0.5332352941176471
1998_261656.txt,0.6185422222222223,0.47781333333333303,0.5441466666666667
2000_538230.txt,0.6402403846153846,0.4292788461538461,0.5529903846153845
1999_701409.txt,0.643303317535545,0.4435829383886256,0.5034739336492893
2003_98.txt,0.6504871794871798,0.44540170940170953,0.5062136752136752
2000_556251.txt,0.6122008733624453,0.43037991266375547,0.5322139737991267
2000_744485.txt,0.6577345132743363,0.42524778761061943,0.5282300884955751
1999_738505.txt,0.6601320754716982,0.4555974842767295,0.5060062893081763
2002_012297.txt,0.6426590909090912,0.44590151515151505,0.5502878787878788
1998_691770.txt,0.6377514124293788,0.44192090395480227,0.504180790960452
2002_815739.txt,0.67932972972973,0.4140378378378376,0.574172972972973
1998_953660.txt,0.6016870229007634,0.4117938931297711,0.5151832061068702
1999_643860.txt,0.55215,0.45663333333333317,0.49071666666666663
1998_695943.txt,0.6816451612903226,0.5079193548387096,0.6187580645161292
2002_637171.txt,0.6257902439024393,0.4651804878048781,0.5131219512195124
2004_154.txt,0.6425052083333335,0.43517187500000004,0.547515625
2003_235.txt,0.5970354223433242,0.4211362397820163,0.4745613079019077
2003_393.txt,0.639316239316239,0.4646752136752136,0.5493418803418806
1999_640688.txt,0.656748251748252,0.43213286713286714,0.5463146853146853
1997_736454.txt,0.6135076923076922,0.45160769230769227,0.5385307692307695
2002_108161.txt,0.6384396551724136,0.42496120689655165,0.5086206896551723
2003_435.txt,0.6802634146341465,0.439609756097561,0.5497414634146343
1999_053082.txt,0.6083439490445861,0.4317643312101909,0.5355923566878981
2000_915297.txt,0.6683030303030305,0.4426727272727273,0.5611878787878787
1999_266590.txt,0.5954160583941606,0.41180291970802924,0.4789416058394158
2000_957713.txt,0.6576200000000001,0.4287249999999998,0.5330700000000002
1999_553173.txt,0.6718088235294116,0.43793382352941185,0.5555073529411764
2002_019782.txt,0.640065134099617,0.4449501915708811,0.528919540229885
2002_835961.txt,0.6751979695431469,0.4494314720812181,0.5524720812182743
1999_732219.txt,0.6470319999999999,0.41850399999999993,0.5584560000000002
1998_477540.txt,0.5942426470588239,0.4449264705882352,0.5248970588235294
2003_155.txt,0.6515621890547266,0.4534776119402988,0.5340447761194029
2004_362.txt,0.6751056338028174,0.4322007042253523,0.5435387323943668
2003_26.txt,0.6208028673835128,0.3936845878136202,0.5078924731182798
1998_518444.txt,0.6471746031746032,0.40882539682539687,0.49973015873015864
1997_697536.txt,0.6437027027027025,0.4567459459459458,0.49717837837837836
2002_136641.txt,0.6570728744939272,0.4200931174089071,0.521
2000_476720.txt,0.6145967741935484,0.45466129032258057,0.5158064516129031
2000_843977.txt,0.6093706896551725,0.4412327586206894,0.5283620689655173
1998_871365.txt,0.6108131313131315,0.46102020202020194,0.5147373737373737
2004_295.txt,0.6168041958041957,0.4475594405594406,0.5239510489510489
1999_853304.txt,0.6193830845771142,0.46144776119402986,0.49562686567164205
1997_897973.txt,0.5897727272727274,0.4416853146853147,0.5192412587412587
2004_239.txt,0.6253535714285714,0.4524250000000001,0.5165571428571433
2003_544.txt,0.6580462427745664,0.4438670520231217,0.5375375722543351
2000_018694.txt,0.6845981308411214,0.43383177570093473,0.5728130841121494
2003_420.txt,0.6750000000000004,0.4278975903614455,0.5307530120481926
1997_996255.txt,0.646679802955665,0.4142512315270936,0.5192216748768473
1998_012971.txt,,,
2000_869726.txt,0.653043956043956,0.4421208791208791,0.5571098901098901
1997_813043.txt,0.6453189655172415,0.43031896551724125,0.5055172413793103
2004_266.txt,0.6288026315789473,0.4440855263157891,0.5316611842105262
1997_165590.txt,0.6441901408450705,0.4166901408450706,0.553894366197183
1998_811576.txt,0.6171547619047619,0.3962738095238096,0.5082023809523811
1998_494559.txt,0.7144864864864865,0.41643243243243244,0.5925675675675673
2002_792967.txt,0.6689757575757577,0.4509757575757573,0.5444303030303029
1998_835664.txt,0.6350846153846158,0.40324615384615375,0.5090461538461539
1999_149262.txt,0.6816481481481482,0.43393827160493836,0.5638765432098765
1999_419686.txt,0.6812553191489363,0.44035460992907804,0.5523262411347518
1997_606398.txt,0.6293577586206898,0.4295387931034482,0.5194698275862071
1997_890127.txt,0.6151373626373623,0.4301318681318683,0.5098461538461541
2002_752488.txt,0.6517786885245905,0.4048852459016393,0.5098688524590166
2002_665348.txt,0.6266477732793518,0.4229554655870442,0.5289352226720647
2003_162.txt,0.6385064102564103,0.4442115384615383,0.5192948717948717
2002_690292.txt,0.6644105960264904,0.4322384105960267,0.5175430463576158
1998_955304.txt,0.6541176470588237,0.47356862745098044,0.5594117647058824
1998_814157.txt,0.6182999999999998,0.3967428571428571,0.5031071428571426
2003_237.txt,0.6265646258503401,0.442312925170068,0.5012040816326533
2000_489004.txt,0.6466097560975611,0.3981056910569106,0.5403983739837399
1997_606357.txt,0.6117433628318587,0.4119646017699114,0.509424778761062
2000_732617.txt,0.564698924731183,0.43420430107526875,0.4824623655913977
1997_878422.txt,0.6188235294117649,0.4185058823529413,0.48133529411764686
2004_231.txt,0.6627539682539683,0.44353174603174617,0.5643730158730161
2003_93.txt,0.6340000000000001,0.4192606837606838,0.5013119658119657
1999_933681.txt,0.6632750000000002,0.4479124999999998,0.5705062499999997
1998_491143.txt,0.6397307692307692,0.42670192307692295,0.5316057692307692
1997_678907.txt,0.6562941176470587,0.40717647058823525,0.5215000000000001
1998_821722.txt,0.61907299270073,0.4344744525547447,0.5287664233576641
2002_966552.txt,0.6710597826086958,0.45001630434782597,0.5567880434782608
1998_677547.txt,0.6545238095238096,0.4263333333333333,0.5260595238095239
2004_47.txt,0.605645833333333,0.42153645833333325,0.48498958333333353
1997_473952.txt,0.6275789473684208,0.45167543859649123,0.5275263157894735
2000_952476.txt,0.6705789473684212,0.4228421052631577,0.5330421052631581
1997_475931.txt,0.6123804878048782,0.45837560975609754,0.5145902439024389
1999_877851.txt,0.5590166666666668,0.4485833333333333,0.5027500000000001
1998_752807.txt,0.6616609195402302,0.49760919540229903,0.5579080459770116
2004_294.txt,0.6271522633744854,0.4274609053497945,0.5091399176954731
2000_518815.txt,0.6007126436781608,0.4164252873563219,0.5221034482758619
