#AUTHID,pleasantness_value,attention_value,sensitivity_value,aptitude_value,polarity_value
2004_16.txt,0.24352173913043482,-0.018029891304347834,0.031097826086956534,0.2232010869565218,0.32751358695652166
2002_230441.txt,0.2264523281596453,0.08815299334811535,0.026155210643015524,0.2387782705099779,0.2864523281596451
2004_198.txt,0.2859934853420195,0.12418566775244302,0.03790228013029317,0.23048208469055378,0.33196416938110745
2003_126.txt,0.1770572289156627,-0.004903614457831313,0.08735240963855422,0.21272590361445787,0.25303313253012033
1998_768748.txt,0.2747305389221556,0.02137125748502994,0.06717365269461077,0.26245508982035926,0.3835149700598802
1998_559695.txt,0.2689514563106797,0.10627184466019417,0.028339805825242724,0.2701990291262136,0.37354368932038823
2003_452.txt,0.13008133971291866,0.11009569377990432,0.03195215311004785,0.1592918660287081,0.20132057416267946
1997_918357.txt,0.16960861423220971,0.007514981273408231,-0.007932584269662927,0.18678651685393272,0.23246441947565544
1997_910659.txt,0.23567857142857146,0.05388961038961041,0.03456493506493507,0.24298376623376633,0.32354545454545447
2003_540.txt,0.30563541666666666,-0.014586805555555558,-0.0020173611111111082,0.2842916666666667,0.3689861111111111
2003_137.txt,0.18112974683544306,0.01668670886075949,0.055500000000000015,0.18298101265822783,0.2555727848101267
2000_949785.txt,0.14219806763285023,-0.0507971014492754,0.015256038647342995,0.2032946859903382,0.2256231884057972
2000_935195.txt,0.2478668171557562,0.08565237020316034,0.047548532731376984,0.23048984198645595,0.2808577878103837
2002_054002.txt,0.23753243243243244,0.035659459459459475,0.04850270270270271,0.20309729729729734,0.26533783783783776
1999_518310.txt,0.2380666666666667,0.08921904761904764,0.027190476190476192,0.2775238095238095,0.3555142857142857
1999_674897.txt,0.19567873303167416,0.04798190045248869,0.02138009049773756,0.2179095022624435,0.27166063348416297
2000_558628.txt,0.28451207729468597,-0.0405169082125604,0.04118840579710144,0.28875362318840586,0.33828985507246384
1997_262585.txt,0.27125203252032526,0.0009078590785908141,0.04234146341463415,0.2686883468834689,0.33450948509485084
1998_831618.txt,0.24648605577689245,0.06416334661354578,0.011812749003984064,0.27371314741035857,0.3120478087649402
2000_890512.txt,0.19366783216783223,0.06331118881118881,0.03937062937062937,0.1507272727272727,0.2476678321678321
2000_912827.txt,0.294096256684492,0.05663101604278073,0.06019786096256683,0.2854812834224598,0.3366844919786097
1998_831684.txt,0.23625249169435214,0.12547176079734224,0.07212956810631231,0.17622923588039868,0.26593687707641206
2003_335.txt,0.27714625850340124,0.023870748299319712,0.02777891156462585,0.26161564625850353,0.35590816326530605
1999_873155.txt,0.22176291079812202,0.059420187793427226,0.029781690140845068,0.20359624413145547,0.3064647887323943
1997_897420.txt,0.21824789915966386,0.06194117647058825,0.015546218487394958,0.1579915966386554,0.2522605042016807
2000_958343.txt,0.1679187817258883,0.053314720812182734,0.028992385786802032,0.18412944162436548,0.21355329949238583
2002_537905.txt,0.23404237288135588,0.06491101694915252,0.03299152542372882,0.24948728813559337,0.3158707627118643
2003_58.txt,0.24506896551724133,-0.03447783251231528,0.029137931034482756,0.28698275862068967,0.32305911330049286
2000_752353.txt,0.2294795918367347,0.0009591836734693792,0.04156122448979592,0.25313265306122457,0.3066462585034014
1998_793662.txt,0.21300952380952382,0.07434285714285714,0.06255714285714287,0.20558571428571423,0.2863142857142858
1997_979571.txt,0.2551580882352942,0.05026102941176473,0.07468382352941176,0.27144852941176467,0.3379669117647058
1997_736918.txt,0.23116040955631395,0.09774061433447102,0.0442457337883959,0.21719795221843008,0.29643686006825926
2003_344.txt,0.2835223880597014,0.030140298507462734,0.026492537313432832,0.2806089552238807,0.31079104477611935
2002_516812.txt,0.20266321243523314,-0.02032901554404146,0.03613471502590674,0.2097357512953368,0.28576165803108805
1999_120173.txt,0.20680201342281873,-0.011503355704698022,0.018620805369127514,0.2076308724832215,0.30245302013422826
1999_821141.txt,0.29320125786163526,-0.04018238993710693,0.020704402515723273,0.31664779874213833,0.37579874213836495
1998_475235.txt,0.2322307692307691,0.055733974358974335,0.016721153846153844,0.2356858974358975,0.31960897435897434
1997_722902.txt,0.21142816091954017,0.07316954022988502,0.0605,0.22146551724137928,0.26930459770114945
1997_887984.txt,0.29756393442622936,0.0818295081967213,-0.01673770491803278,0.21387868852459008,0.3126098360655737
2004_467.txt,0.19678810408921935,0.06472118959107807,0.03461338289962826,0.1845836431226766,0.28472118959107806
2000_735261.txt,0.23260465116279072,-0.007362126245847187,0.05141860465116278,0.2113654485049834,0.28355813953488357
2000_695312.txt,0.2067292307692308,-0.011021538461538489,0.05468615384615384,0.1751538461538462,0.2545476923076922
2003_308.txt,0.2024402985074627,0.05970149253731343,0.07647014925373134,0.18934328358208954,0.29146268656716423
2000_788927.txt,0.25627620087336245,0.04719213973799123,0.04594104803493449,0.2647052401746724,0.3272707423580787
1997_890898.txt,0.23245683453237395,0.04184172661870504,0.0188273381294964,0.2788489208633093,0.3089532374100719
2004_1.txt,0.2486942446043165,0.10021942446043168,0.027784172661870495,0.24192446043165472,0.3367841726618703
2002_657022.txt,0.2768368298368299,0.03603496503496506,0.026440559440559435,0.3084988344988346,0.39535198135198135
2004_452.txt,0.3004624999999999,0.03991250000000002,0.052346875000000015,0.23757500000000004,0.35042500000000004
1999_765745.txt,0.20854588235294125,0.03549411764705883,0.03883294117647059,0.17558588235294112,0.24799058823529402
2000_676072.txt,0.27910434782608695,0.048173913043478275,0.017765217391304346,0.3104521739130434,0.3699652173913045
2002_906448.txt,0.22005341880341883,0.03908333333333333,0.02404273504273504,0.18380982905982912,0.2632371794871794
2000_573032.txt,0.20398366013071886,0.07293464052287583,0.045728758169934644,0.212140522875817,0.2844771241830064
1997_074063.txt,0.2963190184049079,0.03262576687116565,0.04107361963190184,0.26733128834355824,0.35242331288343554
1998_847657.txt,0.23674173553719008,0.04887190082644626,0.035772727272727275,0.21764462809917362,0.29831818181818176
2002_809993.txt,0.2185158730158729,0.03447883597883598,0.022201058201058214,0.1943597883597884,0.2519497354497355
1997_490275.txt,0.22561038961038962,0.027230519480519435,0.06062337662337663,0.2582694805194805,0.28698051948051945
1999_777564.txt,0.29009365558912387,0.03806344410876131,0.022114803625377644,0.25957703927492437,0.3583111782477341
2000_893872.txt,0.20741803278688523,0.03813114754098361,0.05851639344262296,0.1624344262295082,0.2917540983606558
2002_092819.txt,0.30684070796460183,0.1534424778761062,0.031964601769911505,0.2616283185840708,0.36531858407079654
2002_794270.txt,0.2663300733496332,0.031061124694376517,0.0017799511002444988,0.26729584352078245,0.3100855745721272
1997_727234.txt,0.3033590909090908,0.13846515151515157,0.017931818181818177,0.3010606060606061,0.36488484848484853
1997_570131.txt,0.2355592417061613,-0.04024644549763035,0.045516587677725116,0.29079620853080573,0.32631279620853076
2000_624145.txt,0.26179677419354835,0.07242580645161292,0.031874193548387095,0.2310838709677419,0.32432903225806453
1999_748492.txt,0.18572372372372364,0.07913513513513516,0.03567567567567568,0.21024324324324323,0.30308708708708715
2004_104.txt,0.2642631578947368,0.03390909090909093,0.04966985645933013,0.2218421052631579,0.3209282296650718
2004_127.txt,0.21047043010752683,0.04416397849462367,0.0020349462365591396,0.27551344086021495,0.30200537634408586
1999_931987.txt,0.2412309782608695,0.022823369565217366,0.0653451086956522,0.2273369565217392,0.3167853260869564
2000_815592.txt,0.25830672268907573,0.03910084033613445,0.068609243697479,0.30164705882352943,0.3523613445378149
2000_116293.txt,0.24860080645161298,0.06542338709677421,0.055600806451612916,0.2752258064516128,0.3365967741935483
2000_732735.txt,0.23942024539877302,0.04450306748466262,0.061147239263803686,0.16033435582822086,0.26721779141104296
2000_932050.txt,0.2720912052117263,0.053061889250814315,0.01648208469055375,0.25602605863192185,0.3312084690553746
2000_164084.txt,0.2162727272727273,0.02299431818181819,0.016789772727272726,0.2214204545454545,0.2596818181818183
2000_954100.txt,0.3201827956989247,0.08058781362007168,0.03372759856630825,0.23772401433691756,0.3370573476702509
1999_799457.txt,0.23098837209302323,-0.0003517441860465258,0.037822674418604665,0.23316860465116285,0.3028633720930233
1997_714973.txt,0.27789224137931023,0.10597844827586213,-0.012461206896551731,0.2539439655172414,0.3088836206896551
1998_714052.txt,0.22634013605442171,0.07395238095238096,0.031000000000000003,0.19795578231292518,0.2705544217687076
2004_345.txt,0.2411766784452297,0.023445229681978774,0.036872791519434636,0.21510600706713784,0.301512367491166
2002_716585.txt,0.24065841584158423,0.08612376237623763,0.04037128712871286,0.28983168316831687,0.32225742574257416
2000_814284.txt,0.16745748987854256,-0.028016194331983813,0.056688259109311724,0.22855870445344126,0.26083805668016197
1999_997807.txt,0.22699130434782605,0.0433521739130435,0.025839130434782604,0.1730565217391305,0.2550869565217391
2004_134.txt,0.26764049586776856,-0.07204132231404964,0.07533057851239669,0.2864545454545454,0.3234338842975208
2003_150.txt,0.24022829581993552,0.029909967845659163,0.04028938906752412,0.20106752411575562,0.2961061093247589
2000_725071.txt,0.22787447698744767,0.050322175732217575,0.04386192468619248,0.19337238493723855,0.2881422594142262
1999_180595.txt,0.20697350993377475,0.14074172185430464,0.0161523178807947,0.16833112582781454,0.30081456953642394
2002_819430.txt,0.25887364620938635,0.04154873646209383,0.025736462093862815,0.2617039711191336,0.3392527075812273
1999_919796.txt,0.27183175355450234,0.006864928909952601,0.0069810426540284345,0.28698341232227487,0.3604194312796208
1997_070317.txt,0.22947477744807127,-0.004433234421364979,0.00710089020771513,0.2359554896142433,0.28152522255192874
2003_185.txt,0.22321287128712872,0.018678217821782167,0.04079455445544554,0.21225247524752486,0.26605198019801973
1999_532982.txt,0.22375476839237055,0.0013433242506811888,0.06372207084468665,0.24741416893732968,0.3167901907356948
1997_881327.txt,0.21131506849315068,0.018598173515981725,0.021077625570776252,0.20789497716894975,0.2593287671232877
2002_892957.txt,0.1658640483383686,0.04467975830815706,0.07423564954682782,0.14172507552870092,0.1972235649546827
1999_896020.txt,0.2553776223776225,0.03679370629370631,0.02725524475524475,0.25668181818181823,0.333097902097902
2003_411.txt,0.23687637362637368,0.07337637362637366,0.028821428571428574,0.20899725274725273,0.28718681318681333
1999_639076.txt,0.22522916666666667,0.05343055555555557,0.05447222222222223,0.17129166666666668,0.2806388888888889
1999_871544.txt,0.2613447098976109,0.06323549488054613,0.036784982935153594,0.26440273037542655,0.34684641638225244
2004_126.txt,0.20822530864197528,0.0816543209876543,0.04342592592592592,0.2126512345679012,0.28582407407407395
1997_394566.txt,0.23438888888888892,0.1745404040404041,0.032939393939393935,0.2019141414141414,0.3373939393939394
2000_840640.txt,0.28133656957928793,0.04902265372168283,0.02068608414239482,0.30934304207119745,0.3556860841423948
2003_206.txt,0.1307495429616087,0.01667276051188298,0.05558318098720295,0.18301828153564909,0.22184095063985373
1997_830141.txt,0.2467019867549669,0.015927152317880798,0.04913245033112582,0.21496026490066228,0.2979006622516557
1999_559746.txt,0.21532941176470588,0.009388235294117659,0.029403921568627457,0.23338431372549018,0.2844549019607842
1998_859548.txt,0.20579611650485438,0.0005388349514563284,0.0664126213592233,0.2221941747572815,0.30104368932038844
1998_959778.txt,0.28199492385786795,0.061805414551607506,0.04535532994923857,0.27246192893401017,0.35663620981387484
2004_140.txt,0.2149435028248588,-0.04608192090395482,0.008257062146892659,0.24788135593220334,0.2974519774011299
1997_451150.txt,0.23886619718309862,0.05163908450704226,0.016154929577464786,0.24275352112676063,0.3181197183098591
1997_513925.txt,0.20386802030456855,0.09850253807106597,0.026228426395939086,0.1973248730964467,0.2871675126903554
1997_884710.txt,0.24251361867704277,0.07863035019455254,0.0018287937743190598,0.2429299610894942,0.3206186770428016
1998_049174.txt,0.24380338266384788,0.09551374207188161,0.04220718816067653,0.23924524312896403,0.3135623678646935
1997_835686.txt,0.2884596774193549,0.09198790322580642,0.02799193548387098,0.23647177419354837,0.3157338709677419
2000_192088.txt,0.25726543209876546,0.08357407407407406,0.08872222222222223,0.28421604938271605,0.402462962962963
2002_695757.txt,0.25499176954732505,0.09027983539094646,0.014341563786008229,0.23631275720164605,0.3242386831275719
2000_936005.txt,0.258097972972973,-0.06938513513513513,0.03962837837837837,0.2891554054054055,0.36944594594594593
2000_876118.txt,0.28807630522088346,0.1056666666666667,-0.02961044176706826,0.21531726907630522,0.3247228915662651
1999_887899.txt,0.3002829268292684,0.1288512195121952,0.012585365853658532,0.2634048780487803,0.39286341463414637
1999_910113.txt,0.28850827423167846,0.06530260047281325,0.01733569739952719,0.2546832151300237,0.3451867612293145
1997_472441.txt,0.2621904761904762,-0.0008047619047619179,0.03283809523809522,0.292854761904762,0.3380523809523809
1999_787498.txt,0.20157471264367816,0.08229885057471263,0.05615229885057473,0.24457183908045987,0.30003160919540217
2000_951695.txt,0.33432464454976285,0.006654028436018983,0.006999999999999998,0.3577393364928911,0.41503317535545026
2000_773497.txt,0.3019853658536584,0.0935853658536585,0.02889268292682927,0.29231219512195133,0.38686829268292666
1999_031708.txt,0.2582696245733788,0.06730034129692833,0.04086689419795221,0.23431399317406143,0.3080170648464163
2002_990120.txt,0.19910294117647065,0.004450980392156853,0.029352941176470592,0.21385784313725484,0.2666617647058824
2000_631445.txt,0.2455,0.07000306748466259,0.0346840490797546,0.2619079754601227,0.326776073619632
1997_976604.txt,0.24097685185185191,0.036321759259259255,0.012083333333333331,0.2703587962962963,0.3244027777777778
2000_811126.txt,0.19815770609318994,-0.012430107526881687,0.04200000000000001,0.258752688172043,0.289121863799283
2000_046320.txt,0.23548208469055373,0.11288599348534196,0.053925081433224754,0.2106807817589577,0.3057622149837132
2003_140.txt,0.2449506172839506,0.05326851851851854,0.06269444444444447,0.20944753086419754,0.298929012345679
1998_679951.txt,0.25152631578947365,0.10113765182186231,0.04275303643724697,0.22148582995951419,0.29129554655870427
2004_311.txt,0.24084597156398105,0.08079620853080573,0.045900473933649294,0.2131232227488151,0.30238151658767776
2000_612220.txt,0.25107567567567574,-0.017200000000000007,0.03654054054054053,0.2655459459459459,0.36536756756756766
2003_181.txt,0.24167705382436255,0.1199830028328612,0.06064022662889518,0.1993314447592068,0.29882719546742204
2000_751883.txt,0.22034978540772535,0.08981115879828327,0.028008583690987132,0.19411373390557946,0.2811609442060085
2003_260.txt,0.26058471760797347,0.06508637873754156,0.03945681063122922,0.2213172757475084,0.3138538205980064
1999_896204.txt,0.1984322766570605,0.030265129682997115,0.022057636887608072,0.1840662824207493,0.2568011527377522
1999_571433.txt,0.1593850267379679,-0.024636363636363633,0.07210160427807487,0.15664705882352942,0.22594652406417112
2004_32.txt,0.2510537634408602,0.04638709677419355,0.029989247311827952,0.24513978494623653,0.3036236559139784
2002_727946.txt,0.31147169811320746,0.10812452830188676,0.039347169811320755,0.2833433962264151,0.3804641509433962
2002_930254.txt,0.29047619047619033,0.09188435374149657,0.006595238095238094,0.34809863945578234,0.3978333333333333
1999_974267.txt,0.3112824999999999,-0.04707000000000001,0.021457500000000008,0.32965249999999985,0.38638499999999987
2000_738686.txt,0.28407089552238807,0.11685074626865674,0.07132089552238809,0.23595522388059695,0.3368582089552238
2002_098864.txt,0.2578237885462555,0.041524229074889875,0.059700440528634366,0.21491629955947134,0.30053744493392076
2004_329.txt,0.22739297124600633,0.10100958466453674,0.046971246006389765,0.227555910543131,0.31102236421725227
1998_853723.txt,0.16658433734939757,-0.029620481927710853,0.02198192771084338,0.2219759036144578,0.24963253012048198
1997_450562.txt,0.2502197802197802,0.06255311355311352,0.03353846153846154,0.2778461538461538,0.3454212454212454
2003_218.txt,0.2288215488215488,0.013178451178451199,0.008898989898989894,0.3258518518518519,0.3530976430976431
1997_571199.txt,0.2843898916967508,0.03578700361010832,0.0386028880866426,0.23959566787003603,0.3130649819494584
2003_115.txt,0.1409952380952381,0.003923809523809522,0.06219999999999997,0.17966666666666659,0.22406190476190468
2004_368.txt,0.18735757575757572,0.036984848484848495,0.051824242424242425,0.20043333333333338,0.2575878787878787
1999_633874.txt,0.251937343358396,0.05673934837092733,0.01568421052631579,0.2586766917293234,0.3179899749373431
1999_935891.txt,0.28946653543307077,-0.09126574803149605,0.011982283464566932,0.3194291338582677,0.41239173228346454
2000_913207.txt,0.3110277777777778,0.04038194444444445,0.010201388888888887,0.3271666666666667,0.4392013888888887
2000_966826.txt,0.27384943820224716,0.11051910112359552,0.019988764044943822,0.21925617977528086,0.3362831460674159
2002_523940.txt,0.3169244332493703,0.015312342569269536,0.015753148614609566,0.30020654911838796,0.4298765743073045
2003_149.txt,0.25362451361867694,-0.04437548638132297,0.03394357976653697,0.25426459143968866,0.3454124513618677
2002_166663.txt,0.18812432432432424,0.002454054054054044,0.03396216216216216,0.2529054054054054,0.2610891891891891
2002_710314.txt,0.2471053864168618,0.04607728337236535,0.010098360655737706,0.23006088992974233,0.30594847775175654
1999_550043.txt,0.1943571428571429,0.10759821428571427,0.05508482142857144,0.17296874999999998,0.2835178571428572
2002_758960.txt,0.2581825192802057,0.039542416452442206,0.035717223650385606,0.23881233933161952,0.30609254498714655
1999_915168.txt,0.26441411042944785,0.044257668711656456,0.0579601226993865,0.22444478527607356,0.3230276073619632
1999_852277.txt,0.2517128378378379,0.01818918918918916,0.03687162162162162,0.2228344594594595,0.2796554054054054
1999_656865.txt,0.31008260869565213,0.07604782608695652,0.022230434782608697,0.24843913043478258,0.37721304347826073
2002_107209.txt,0.2555687103594079,0.07243763213530655,0.012902748414376318,0.27237420718816063,0.31844186046511624
1998_590140.txt,0.2230127118644068,0.047796610169491514,0.0018474576271186325,0.24620762711864402,0.32474576271186445
1999_851896.txt,0.2692520661157025,0.05415702479338844,0.03680165289256199,0.23891322314049585,0.3474008264462811
1999_638078.txt,0.21949499999999997,0.07186000000000001,0.038514999999999994,0.219075,0.2959850000000001
2000_147469.txt,0.2603774834437086,0.04032119205298016,0.03573841059602649,0.2945397350993378,0.3403609271523178
1998_816714.txt,0.1625566037735849,0.12188679245283018,0.08548113207547171,0.14115566037735855,0.2261037735849057
1999_911756.txt,0.3207947598253275,0.11895196506550208,0.05739737991266375,0.2614628820960699,0.36263755458515295
2000_871821.txt,0.2368495145631068,-0.03420388349514567,0.04552427184466019,0.27379126213592236,0.31798058252427186
1999_463051.txt,0.3145581395348837,-0.03407441860465116,0.036395348837209296,0.2654232558139535,0.3604093023255813
1999_742385.txt,0.24463525835866248,0.03307598784194531,0.05227963525835865,0.25812462006079034,0.3073009118541034
1999_872843.txt,0.3156294642857142,0.06184598214285712,0.039026785714285715,0.24891741071428578,0.3845000000000001
1999_498508.txt,0.20956509695290856,0.08729916897506926,0.04175623268698061,0.2167534626038782,0.29802216066481996
2003_89.txt,0.22100892857142856,-0.00613095238095238,0.032741071428571425,0.24066964285714287,0.2939374999999999
1997_798633.txt,0.21440240240240252,0.0011471471471471287,0.039093093093093105,0.21669369369369368,0.29459459459459464
1997_595469.txt,0.17571482889733847,0.16836882129277564,-0.008623574144486688,0.18473764258555128,0.24280988593155897
2003_316.txt,0.23941095890410954,-0.0017808219178082109,0.06312671232876713,0.23961986301369867,0.3026335616438356
2002_078589.txt,0.2326974789915966,0.00714705882352943,0.029313025210084036,0.2592899159663866,0.3159033613445378
2004_236.txt,0.1856428571428572,0.07115178571428571,0.034958333333333334,0.19250595238095233,0.2564047619047618
1999_995708.txt,0.13757317073170733,0.04289837398373985,0.011662601626016256,0.23247154471544715,0.2635162601626017
1997_716840.txt,0.1820196078431372,0.1085352941176471,0.04042745098039215,0.15721764705882357,0.2388450980392157
1999_700687.txt,0.27592800000000006,0.02868800000000001,0.07960800000000001,0.199424,0.32262799999999997
1997_936666.txt,0.29957428571428557,0.06487142857142851,0.03364428571428572,0.2782957142857141,0.34512714285714285
2003_104.txt,0.18504811715481162,0.007292887029288717,0.028299163179916317,0.20776569037656908,0.27980543933054397
2000_695156.txt,0.3083716814159292,0.016460176991150464,0.04226106194690266,0.2921460176991151,0.3819247787610619
2000_095846.txt,0.23739480519480527,0.08143116883116883,0.011038961038961041,0.24585714285714294,0.3102831168831168
2000_495087.txt,0.2121663652802894,0.0069837251356238824,0.057379746835443037,0.23301446654611216,0.2818354430379747
1997_339562.txt,0.2588023255813954,0.03796124031007755,0.03959302325581395,0.2628449612403101,0.3350852713178295
1998_995476.txt,0.25311371237458197,0.08939130434782609,0.03834113712374582,0.251334448160535,0.3263913043478262
2004_13.txt,0.24984255319148937,0.13675744680851062,0.02521914893617023,0.22685106382978729,0.30727659574468075
1997_858052.txt,0.22100523560209426,0.06868062827225131,0.03776439790575916,0.17665445026178012,0.2734554973821989
2003_284.txt,0.22886024096385543,0.034816867469879505,0.019339759036144582,0.2469590361445783,0.29534457831325306
2002_677203.txt,0.3118379888268157,0.0524860335195531,0.006988826815642455,0.2608994413407822,0.3761452513966481
