id,Valence,Arousal,Dominance
37,0.6205227817745803,0.4540503597122305,0.5184532374100719
38,0.645025423728814,0.44994067796610177,0.5511497175141244
39,0.6325536992840098,0.4427183770883054,0.5336825775656322
40,0.6415502512562821,0.43270603015075404,0.53620351758794
41,0.6067266666666669,0.4424733333333334,0.5030433333333332
42,0.6206066176470585,0.41614338235294096,0.5105036764705881
43,0.6618764044943825,0.42735205992509356,0.5347640449438206
44,0.625303418803419,0.4488076923076923,0.5035042735042737
45,0.621405633802817,0.4209859154929575,0.5195577464788733
46,0.5923129770992368,0.4417557251908401,0.5375903307888042
47,0.6542072829131654,0.4387366946778712,0.5448627450980393
48,0.6279354838709675,0.43137717121588104,0.5249652605459062
49,0.6050194552529187,0.45091828793774325,0.5301634241245139
50,0.6536796657381615,0.4453732590529246,0.5461866295264625
51,0.6493035714285712,0.43598214285714304,0.5265089285714282
52,0.6639604863221888,0.42100911854103346,0.5357720364741639
53,0.6518016997167144,0.44533427762039646,0.5425524079320111
54,0.6519503311258278,0.4378774834437089,0.5374304635761591
55,0.634030837004405,0.4216211453744493,0.5234140969162995
56,0.6440680473372783,0.4441242603550296,0.5331479289940828
57,0.62295015576324,0.4426448598130841,0.5271838006230529
58,0.6152047477744805,0.4573946587537091,0.5167002967359042
59,0.6008125000000004,0.433888157894737,0.519542763157895
60,0.6252134387351779,0.4311106719367586,0.5109130434782609
61,0.6488093841642227,0.4329442815249268,0.5419970674486805
62,0.6000527950310558,0.45128571428571446,0.508378881987577
63,0.6354702842377263,0.42134108527131797,0.5399767441860467
64,0.674115789473684,0.4346736842105264,0.5387894736842105
65,0.616528535980149,0.43610918114143915,0.530774193548387
66,0.6775723472668815,0.44018649517684916,0.5579710610932476
67,0.6730134048257371,0.41937533512064384,0.5593243967828421
68,0.6329969135802468,0.4615462962962964,0.5562376543209876
69,0.6398383458646617,0.42237969924812047,0.5316090225563913
70,0.6444016393442624,0.4498750000000002,0.5402479508196723
71,0.6511106719367585,0.4567747035573124,0.5496047430830043
72,0.6259516129032255,0.4264731182795699,0.5155564516129033
73,0.612782608695652,0.4578695652173914,0.5202478260869565
74,0.6410957446808504,0.43881117021276617,0.539901595744681
75,0.608839357429719,0.44505220883534125,0.5459718875502011
76,0.6331925754060321,0.4429814385150813,0.5664106728538281
77,0.6190111940298509,0.43412313432835814,0.5302611940298511
78,0.633608272506083,0.45266666666666683,0.550501216545012
79,0.6337189189189192,0.40609729729729743,0.5122945945945945
80,0.5634763948497855,0.4432918454935622,0.5088583690987124
81,0.6415045592705173,0.4270364741641341,0.5229270516717329
82,0.6348891402714933,0.4514864253393662,0.5606651583710404
83,0.6343208333333336,0.44040000000000024,0.5292625000000001
84,0.6221924686192469,0.4183849372384939,0.5134728033472804
85,0.6155030674846624,0.44156441717791417,0.5465030674846625
86,0.6466657142857143,0.4399628571428569,0.5431942857142854
87,0.6069659090909091,0.3980170454545453,0.48856818181818173
88,0.6340324074074076,0.4169490740740742,0.5211111111111111
89,0.619490909090909,0.4113818181818183,0.5223787878787879
90,0.625567398119122,0.4250125391849531,0.5301347962382447
91,0.651529255319149,0.4511941489361704,0.550345744680851
92,0.658728,0.4586159999999999,0.5269360000000003
93,0.6758367346938775,0.45211224489795915,0.5908673469387754
94,0.6200361445783132,0.44282730923694796,0.5100361445783136
95,0.6177419354838705,0.4175967741935486,0.5188870967741936
96,0.6361479289940831,0.42735502958579896,0.5304408284023675
97,0.6115317460317463,0.4282460317460316,0.5346865079365075
98,0.6122173913043479,0.4085770750988145,0.5024189723320159
99,0.6595976095617525,0.44633067729083664,0.5461872509960161
100,0.6336679104477605,0.4287014925373136,0.5252425373134328
101,0.6155177993527507,0.430093851132686,0.5076051779935276
102,0.581663003663004,0.45468498168498156,0.5056336996336995
103,0.6239004975124377,0.4253681592039799,0.5173383084577117
104,0.6296838235294121,0.4545000000000001,0.5041801470588236
105,0.6527559055118108,0.4195958005249343,0.5311469816272966
106,0.6333028169014085,0.42811971830985934,0.5311443661971829
107,0.6406626213592234,0.4600606796116503,0.5544684466019416
108,0.5938983957219252,0.4080267379679143,0.5014545454545456
109,0.6316821705426355,0.43503488372093013,0.5381162790697673
110,0.6285481283422463,0.4415213903743315,0.5266925133689839
111,0.6291034482758623,0.43561803713527847,0.5334641909814325
112,0.6177324675324671,0.4415662337662339,0.5184467532467532
113,0.6125121951219513,0.4339756097560977,0.509908536585366
114,0.5678126801152734,0.46889625360230597,0.5051296829971186
115,0.6304328358208954,0.44537910447761203,0.5323820895522389
116,0.6619288256227757,0.4256797153024913,0.5429501779359434
117,0.604577777777778,0.41244197530864196,0.5110987654320985
118,0.624713147410359,0.44116733067729064,0.5480557768924305
119,0.6614183266932272,0.4359521912350596,0.537836653386454
120,0.6156725440806043,0.45278337531486146,0.5182367758186405
121,0.632021052631579,0.42381052631578925,0.5107368421052629
122,0.6452547425474258,0.4363523035230354,0.5381571815718159
123,0.6103576923076919,0.4332653846153848,0.4938038461538463
124,0.5921528925619834,0.4590702479338843,0.5426942148760332
125,0.6190662020905925,0.44729268292682933,0.5426271777003484
126,0.5943381642512077,0.44934299516908216,0.5037681159420287
127,0.5924493506493509,0.4679324675324674,0.5437714285714288
128,0.6235162601626013,0.4472520325203251,0.5445325203252034
129,0.6208947368421049,0.4168792569659447,0.5195603715170279
130,0.6387499999999996,0.4481594827586207,0.5427801724137933
131,0.6086030927835052,0.4425618556701033,0.5015309278350518
132,0.5878714285714287,0.4527457142857143,0.5258257142857143
133,0.5833834951456314,0.4645873786407767,0.5287281553398058
134,0.6500141509433964,0.45398820754716945,0.5437240566037737
135,0.6343162055335968,0.43869169960474347,0.5591067193675886
136,0.6070034246575338,0.43267123287671244,0.5192465753424659
137,0.6373693693693692,0.44686186186186194,0.5401051051051049
138,0.6198954248366009,0.44438235294117634,0.5203856209150324
139,0.6273503184713375,0.4332070063694269,0.5348089171974522
140,0.5932369230769232,0.4146738461538463,0.5023969230769233
141,0.6124622641509433,0.4256084905660377,0.49755660377358496
142,0.6338813559322036,0.44281355932203414,0.5082118644067796
143,0.6019728813559321,0.45525423728813563,0.5061627118644069
144,0.6018459119496863,0.42404088050314465,0.5111918238993712
145,0.6368850574712642,0.42714559386973194,0.5124137931034486
146,0.6339619771863121,0.4175209125475284,0.5445741444866921
147,0.6112157894736844,0.4150368421052629,0.5189999999999999
148,0.6110374331550799,0.44945454545454516,0.5232192513368981
149,0.6160928571428572,0.4414714285714284,0.5367714285714286
150,0.6317701863354038,0.4251521739130437,0.5309037267080746
151,0.6663667425968112,0.43836902050113913,0.5591981776765378
152,0.6222930513595168,0.45413897280966775,0.5354682779456196
153,0.6322526690391461,0.43917793594306076,0.5281743772241992
154,0.6146184971098264,0.42282658959537567,0.527913294797688
155,0.6626666666666665,0.4279999999999998,0.5802413793103447
156,0.6192712418300652,0.4268921568627452,0.5390947712418304
157,0.6387716049382715,0.4443888888888886,0.5321049382716051
158,0.5755730994152045,0.4619649122807016,0.5221929824561405
159,0.6320833333333331,0.44922685185185185,0.5436342592592596
160,0.6091190476190477,0.4556577380952379,0.5036636904761904
161,0.5707599999999999,0.4543781818181816,0.5150218181818181
162,0.6096551724137931,0.4706853448275861,0.557573275862069
163,0.6457625418060204,0.428491638795987,0.5288628762541805
164,0.6475723076923078,0.43770461538461536,0.5340153846153846
165,0.6107079037800687,0.44687285223367723,0.5213883161512027
166,0.6753575418994414,0.42832960893854766,0.5557821229050278
167,0.6537387387387386,0.4266846846846846,0.5348333333333335
168,0.5791957295373669,0.44124199288256244,0.5068612099644129
169,0.624411330049261,0.42023645320197045,0.5074507389162564
170,0.6120999999999999,0.45981250000000007,0.5358499999999998
171,0.6018706293706293,0.43637412587412594,0.5300734265734265
172,0.6907192982456142,0.44947368421052647,0.5572456140350877
173,0.6318810975609755,0.4480853658536587,0.5390548780487806
174,0.6427292418772569,0.42417689530685937,0.5258592057761728
175,0.5554186046511629,0.4490325581395347,0.49366511627907006
176,0.6106204620462045,0.42992409240924084,0.5314158415841584
177,0.6184047619047618,0.44630272108843566,0.5296768707482994
178,0.6209270072992703,0.4524744525547447,0.5261313868613139
179,0.6358511450381678,0.43352290076335853,0.5259999999999999
180,0.6262202531645576,0.4470075949367089,0.5289088607594938
181,0.6331091703056765,0.43758515283842786,0.5181091703056772
182,0.6414270557029186,0.4386737400530505,0.5319734748010612
183,0.6428516949152542,0.4188983050847456,0.5122203389830509
184,0.6231428571428574,0.44027731092436984,0.5392633053221293
185,0.5882685714285718,0.43165714285714296,0.5171685714285715
186,0.6228356164383564,0.41393150684931523,0.49893150684931514
187,0.6386950146627564,0.44185337243401784,0.5326451612903225
188,0.6186258278145697,0.4620827814569533,0.5269635761589403
189,0.622967213114754,0.43385573770491803,0.5354918032786887
190,0.6504381270903008,0.4104816053511707,0.5183946488294313
191,0.6282482269503543,0.44200709219858153,0.5251241134751772
192,0.5969570815450647,0.4596952789699573,0.5238025751072963
193,0.6393254716981129,0.43399999999999983,0.522495283018868
194,0.6290370370370371,0.43556349206349204,0.539351851851852
195,0.6088857142857145,0.4497142857142858,0.5383214285714285
196,0.6204705882352943,0.4226352941176471,0.5310882352941174
197,0.6627857142857143,0.4321883116883116,0.5375032467532469
198,0.6196955307262567,0.4450558659217874,0.5283268156424584
199,0.6158518518518518,0.4560444444444443,0.5265740740740743
200,0.5989655172413795,0.4297536945812808,0.5192857142857146
201,0.595068493150685,0.44312785388127846,0.5198538812785384
202,0.66609509202454,0.41950613496932526,0.5223159509202453
203,0.628037914691943,0.4384028436018955,0.5217535545023694
204,0.6465378151260505,0.4479747899159666,0.5478487394957985
205,0.6752149122807015,0.4301228070175439,0.554864035087719
206,0.6300078740157478,0.447805774278215,0.5544146981627297
207,0.6598539823008851,0.43228318584070774,0.5640929203539824
208,0.6188169491525417,0.45186779661016974,0.5287322033898305
209,0.6291099476439795,0.4340471204188481,0.5075340314136124
210,0.6024388888888892,0.43644444444444436,0.5088250000000001
211,0.6784767932489453,0.4161561181434598,0.5495400843881854
212,0.620403389830508,0.4324101694915253,0.5400237288135594
213,0.6056016260162604,0.44457723577235764,0.5141869918699187
214,0.6136949152542371,0.4234830508474575,0.5067542372881356
215,0.6194650537634412,0.434018817204301,0.5368198924731182
216,0.6206620689655171,0.43864827586206884,0.5360344827586211
217,0.6225440251572327,0.41860062893081745,0.5298836477987423
218,0.6173414634146344,0.4524048780487806,0.5303756097560975
219,0.6640041493775931,0.42770539419087106,0.5526473029045644
220,0.6048557213930348,0.42559701492537294,0.5273184079601989
221,0.661358778625954,0.4253893129770993,0.5482290076335877
222,0.6597650793650792,0.4170222222222222,0.5502476190476191
223,0.6041713147410357,0.447127490039841,0.5183266932270916
224,0.6383841807909608,0.4392598870056498,0.49648022598870084
225,0.5953516949152544,0.45817796610169526,0.5098728813559325
226,0.6352089201877935,0.43723943661971826,0.5373568075117368
227,0.5957560975609757,0.4486585365853657,0.5123048780487804
228,0.6302777777777774,0.4290653594771242,0.5392810457516342
229,0.6466062717770034,0.44798954703832766,0.5218954703832757
230,0.6298204225352112,0.44420070422535224,0.5323063380281686
231,0.6545306666666664,0.4356933333333332,0.5460373333333329
232,0.5938883248730966,0.4788375634517766,0.5233807106598988
233,0.6124577656675747,0.4429182561307902,0.5161634877384196
234,0.6488118811881189,0.45809900990099023,0.5313960396039606
235,0.6338292682926833,0.4234603658536583,0.5433871951219511
236,0.6263069306930694,0.44028712871287135,0.5365148514851487
237,0.6311378299120236,0.44286510263929635,0.5472903225806452
238,0.6314736842105263,0.42796198830409354,0.5346257309941523
239,0.6408243243243239,0.44110810810810797,0.543772972972973
240,0.6203718411552349,0.4620216606498196,0.5323862815884478
241,0.6112361623616239,0.4455424354243542,0.5488081180811809
242,0.6131178451178448,0.4384242424242426,0.5231245791245794
243,0.6372066666666664,0.44786333333333334,0.5376133333333335
244,0.6200055710306402,0.4424930362116992,0.5360389972144844
245,0.5878963414634146,0.4676920731707317,0.5130548780487808
246,0.6410547445255472,0.4093576642335766,0.5388029197080291
247,0.6314219948849106,0.45708184143222524,0.5428184143222504
248,0.6292710843373491,0.43813855421686737,0.5269819277108434
249,0.6473902439024388,0.41157452574525727,0.5372764227642275
250,0.6551496062992127,0.4416194225721784,0.5488372703412072
251,0.6666033898305082,0.43660338983050856,0.546362711864407
252,0.6318607594936709,0.4146740506329116,0.5181297468354432
253,0.649209090909091,0.4350848484848484,0.5227818181818186
254,0.592325490196079,0.4607411764705883,0.5048470588235294
255,0.6357581120943956,0.4430235988200588,0.5413746312684364
256,0.6357395577395578,0.4359238329238329,0.5329950859950864
257,0.6472904290429039,0.42856765676567676,0.5365214521452147
258,0.6078306709265175,0.43126517571884965,0.5040383386581468
259,0.6050787878787877,0.4669515151515153,0.5328545454545455
260,0.6100617977528096,0.4579213483146067,0.5315505617977523
261,0.5914013157894734,0.4415065789473685,0.5126184210526314
262,0.6621626016260166,0.4328861788617888,0.5454918699186994
263,0.6320294117647062,0.43902058823529394,0.5293970588235297
264,0.6288765432098766,0.42309876543209896,0.5103382716049384
265,0.6264664634146342,0.4367591463414632,0.5400213414634145
266,0.6229571428571433,0.43854285714285707,0.5300399999999997
267,0.6179157608695652,0.4134320652173914,0.5226820652173916
268,0.6387721518987342,0.44418987341772187,0.5204303797468356
269,0.6271999999999999,0.4497546666666664,0.5462933333333334
270,0.6253227665706048,0.43509510086455344,0.5235792507204615
271,0.6134074074074072,0.434697530864198,0.5480216049382712
272,0.6473626943005183,0.41743523316062153,0.5531347150259068
273,0.6067586206896548,0.44665830721003147,0.5392037617554862
274,0.6196197183098594,0.43143309859154927,0.5338345070422531
275,0.5642525252525251,0.428040404040404,0.4856565656565658
276,0.620836431226766,0.4281115241635685,0.5363234200743496
277,0.6167228260869568,0.45922554347826117,0.5360760869565222
278,0.6250673575129535,0.42562694300518134,0.5568626943005183
279,0.6138236994219657,0.42756647398843933,0.5265231213872837
280,0.6333829787234043,0.40869148936170185,0.5214007092198583
281,0.6345306666666667,0.4145146666666667,0.5273439999999999
282,0.6027302631578947,0.4393815789473686,0.5298486842105264
283,0.6360830945558742,0.43037535816618916,0.5413180515759314
284,0.6327344632768359,0.4231016949152544,0.5494180790960455
285,0.6208423423423425,0.4510810810810809,0.5615990990990987
286,0.6202857142857134,0.4383516483516482,0.5419047619047619
287,0.6495420289855068,0.43235942028985536,0.5407942028985508
288,0.6387139240506328,0.45440000000000014,0.5671645569620256
289,0.612445482866044,0.4370872274143303,0.5200031152647974
290,0.6243628318584074,0.4368997050147493,0.5303333333333332
291,0.6340470297029702,0.4263762376237621,0.5133440594059412
292,0.5770153846153844,0.46764000000000056,0.5229723076923078
293,0.6213244274809165,0.44619847328244255,0.5304961832061068
294,0.6153217993079583,0.41821799307958485,0.5356678200692041
295,0.6272060439560443,0.43350274725274685,0.5227445054945055
296,0.5999843750000001,0.4445343750000002,0.5442093750000002
297,0.6245220588235292,0.44306617647058827,0.5108235294117648
298,0.6072357723577235,0.3926178861788618,0.5077642276422766
299,0.6441088435374153,0.43508843537415004,0.5461258503401362
300,0.6542818181818182,0.421752272727273,0.5445977272727278
301,0.6325795454545452,0.44283522727272756,0.5498920454545457
302,0.6300679886685551,0.438011331444759,0.5207138810198303
303,0.6366941896024464,0.4545107033639145,0.534489296636086
304,0.6034659498207885,0.4449605734767025,0.5232329749103941
305,0.6027016129032258,0.4567903225806452,0.5283064516129031
306,0.6349456193353473,0.4212024169184293,0.5255407854984895
307,0.5922759740259741,0.46044805194805183,0.5347662337662336
308,0.6334949832775917,0.42923745819397996,0.5329431438127089
309,0.6483301282051281,0.4319583333333332,0.5433205128205133
310,0.5982777777777775,0.4380935672514619,0.5399064327485382
311,0.6421476997578697,0.4216464891041162,0.5322808716707023
312,0.6474383202099739,0.42908923884514494,0.5423307086614174
313,0.6389239130434777,0.43970289855072436,0.5579021739130434
314,0.6104228723404258,0.4376861702127658,0.5364893617021277
315,0.6226790830945558,0.42922063037249236,0.5097191977077365
316,0.6517305825242723,0.4164611650485437,0.5316529126213599
317,0.6483187250996014,0.4141035856573707,0.5223147410358566
318,0.6272307692307697,0.4458307692307696,0.5270123076923082
319,0.6363414096916302,0.42917621145374407,0.542033039647577
320,0.6222942942942941,0.43331231231231276,0.5315105105105108
321,0.6321271477663224,0.4413505154639178,0.5379656357388314
322,0.5832369337979096,0.44623344947735205,0.5301916376306621
323,0.6216935483870968,0.4415322580645163,0.5293521505376344
324,0.6541385135135136,0.4703547297297297,0.5443716216216216
325,0.6160912698412696,0.4284563492063493,0.5058690476190476
326,0.6179858757062153,0.434418079096045,0.5236497175141244
327,0.602266666666667,0.4285777777777776,0.5296296296296296
328,0.6251953488372093,0.43125348837209326,0.5172604651162794
329,0.6127264367816091,0.4265126436781606,0.510328735632184
330,0.6235958702064895,0.4500796460176992,0.5449734513274339
331,0.6132155688622751,0.4404520958083832,0.5349071856287426
332,0.6386219931271478,0.4354261168384878,0.5483470790378011
333,0.6686716417910447,0.44037611940298504,0.5294597014925373
334,0.6805794392523365,0.4181682242990655,0.5370623052959503
335,0.6143171355498723,0.4335601023017902,0.5282608695652175
336,0.5993275862068963,0.46180689655172436,0.5333689655172414
337,0.6286561679790025,0.4318320209973754,0.5293228346456693
338,0.5887935483870964,0.45879032258064534,0.5237322580645162
339,0.6313969696969699,0.427327272727273,0.5489151515151515
340,0.6137386018237085,0.4387902735562309,0.537452887537994
341,0.6060960854092529,0.4346085409252671,0.5236832740213521
342,0.6607319587628867,0.450164948453608,0.538188144329897
343,0.6591993127147766,0.4307560137457047,0.538353951890035
344,0.6347060439560444,0.439538461538462,0.5434340659340663
345,0.662906103286385,0.4321361502347416,0.5375328638497647
346,0.6257374100719427,0.47495683453237414,0.5395899280575538
347,0.6372060606060609,0.45307272727272724,0.538533333333333
348,0.6469572368421052,0.43854276315789437,0.510509868421053
349,0.6336178571428568,0.4352428571428572,0.5486357142857141
350,0.6369557739557743,0.45228992628992654,0.5662383292383293
351,0.6208084112149533,0.4241588785046729,0.5273084112149533
352,0.6302802359882009,0.42135988200589963,0.5207286135693215
353,0.6362386363636365,0.43315056818181863,0.5174375000000002
354,0.6206006289308172,0.4241194968553461,0.519182389937107
355,0.6449142857142859,0.4517071428571429,0.5529642857142859
356,0.6410471204188484,0.4343821989528799,0.5214712041884814
357,0.6049323529411768,0.4413205882352941,0.5203470588235294
358,0.6238641114982578,0.44020209059233456,0.5369407665505228
359,0.6505060606060608,0.43243939393939396,0.5610121212121213
360,0.6614701986754965,0.4432218543046359,0.5839569536423843
361,0.6376675977653627,0.4224497206703908,0.5411256983240222
362,0.6044389140271496,0.43414932126696854,0.5239909502262444
363,0.6336708860759492,0.4174405063291139,0.5473544303797467
364,0.656362704918033,0.43092622950819676,0.5399385245901637
365,0.6003946188340809,0.45295067264574035,0.5259080717488787
366,0.6454092409240924,0.4312376237623764,0.5209702970297029
367,0.6009068493150687,0.44579178082191767,0.523882191780822
368,0.6381837837837835,0.43337567567567586,0.5397837837837834
369,0.6148268656716419,0.42628955223880577,0.5312895522388059
370,0.6283562005277042,0.4347678100263853,0.5672295514511876
371,0.633,0.44717886178861777,0.5283008130081308
372,0.650986813186814,0.4094505494505496,0.5476571428571434
373,0.6293110539845757,0.4384113110539841,0.5165784061696654
374,0.6582771084337353,0.4194759036144581,0.5477951807228914
375,0.628795031055901,0.43782608695652164,0.5432360248447203
376,0.6329665653495435,0.40989361702127625,0.5218054711246198
377,0.637718390804598,0.439741379310345,0.5355603448275867
378,0.6281100917431198,0.4247920489296634,0.5348195718654435
379,0.5882388059701492,0.4710298507462687,0.5518805970149253
380,0.6330470219435739,0.46929467084639537,0.5505141065830724
381,0.6271150895140669,0.4343657289002558,0.5248644501278774
382,0.08800000000000001,0.888,0.44299999999999995
383,0.6354143920595536,0.44384615384615406,0.5364491315136477
384,0.6669999999999999,0.43465116279069754,0.5365813953488371
385,0.5964534161490679,0.4569596273291929,0.5130993788819873
386,0.6273096085409255,0.4097046263345197,0.5007117437722418
387,0.5996684931506852,0.44492602739726017,0.5134739726027396
388,0.632628947368421,0.423513157894737,0.5308
389,0.6405547445255474,0.43479927007299274,0.5054817518248176
390,0.6651684587813619,0.44947311827957004,0.5570609318996416
391,0.5971911764705884,0.4369852941176471,0.5142745098039215
392,0.6328333333333332,0.41587596899224816,0.5034418604651164
393,0.6510298507462686,0.43426865671641784,0.5500820895522389
394,0.6348759999999997,0.42681600000000025,0.5215160000000001
395,0.616840490797546,0.43958895705521484,0.5210981595092025
396,0.6383108974358976,0.44474679487179475,0.5290448717948719
397,0.606035874439462,0.42562331838565065,0.534403587443946
398,0.6211983240223464,0.4575893854748602,0.5612206703910615
399,0.6661543209876548,0.4372407407407407,0.5699320987654326
400,0.6622663185378589,0.43920626631853804,0.5533550913838123
401,0.637464163822525,0.4327781569965871,0.5498088737201365
402,0.6174540540540542,0.4521621621621621,0.5336837837837836
403,0.6301221864951766,0.4503408360128617,0.537781350482315
404,0.6452638888888889,0.42053819444444474,0.5276458333333333
405,0.6898784530386741,0.40416022099447535,0.5523756906077344
406,0.6210898203592816,0.4170748502994011,0.5239311377245508
407,0.6659659090909091,0.40896590909090913,0.5112613636363638
408,0.6168535031847134,0.42386942675159206,0.5026337579617833
409,0.6334107142857137,0.4477946428571432,0.5278214285714287
410,0.6028973607038125,0.4315689149560115,0.5125219941348974
411,0.6395671140939597,0.43962080536912745,0.5190973154362416
412,0.6181205211726385,0.44429315960912086,0.5396156351791528
413,0.6593800738007379,0.423590405904059,0.5322878228782286
414,0.6409789473684209,0.44704912280701753,0.528301754385965
415,0.6056231155778895,0.4357763819095477,0.5132914572864323
416,0.6319799331103677,0.39341471571906367,0.5300869565217391
417,0.6353250000000004,0.4396550000000001,0.5353949999999998
418,0.6134316239316242,0.4425170940170938,0.5225470085470083
419,0.6359150943396229,0.4294339622641505,0.5454575471698114
420,0.6244015748031503,0.4473202099737532,0.5384908136482939
421,0.6400150150150149,0.4364534534534539,0.5414714714714716
422,0.6057105263157897,0.42266666666666686,0.504342105263158
423,0.6046813186813189,0.4435860805860807,0.5293516483516482
424,0.6364720194647201,0.4464184914841853,0.5348588807785891
425,0.6561580882352936,0.4399963235294116,0.5604669117647062
426,0.6291658986175119,0.4269677419354837,0.5348525345622118
427,0.6233467153284673,0.4286788321167886,0.5191277372262773
428,0.6063508064516128,0.45191532258064504,0.5327137096774192
429,0.6759583333333331,0.4437604166666666,0.5443541666666667
430,0.5973606557377048,0.4424918032786884,0.5112459016393442
431,0.615603015075377,0.4515979899497489,0.5145075376884424
432,0.6354054982817868,0.42767697594501736,0.5280068728522335
433,0.6263526011560694,0.4523208092485548,0.5439595375722541
434,0.6159908814589665,0.43120668693009123,0.5243799392097264
435,0.6319772727272727,0.4386363636363635,0.5380852272727276
436,0.5993492063492062,0.44534920634920594,0.5024722222222222
437,0.6443474025974028,0.44197077922077915,0.5491428571428568
438,0.6465190476190473,0.4370095238095239,0.5315857142857146
439,0.6489703703703709,0.4317407407407409,0.5489185185185181
440,0.6377761194029852,0.4406686567164179,0.5394537313432836
441,0.6440363636363634,0.43505454545454525,0.5181484848484847
442,0.6243444816053517,0.44008695652173907,0.5384448160535117
443,0.6352000000000001,0.43476363636363635,0.5447227272727273
444,0.5919072847682121,0.45284105960264903,0.5153973509933776
445,0.6432438356164382,0.43863835616438374,0.5266219178082198
446,0.629588059701493,0.4275253731343282,0.5170238805970153
447,0.6244628378378376,0.4315810810810813,0.5267500000000002
448,0.6381111111111109,0.4107925925925927,0.5217382716049382
449,0.6122417218543045,0.44392052980132446,0.5349006622516557
450,0.6221345029239765,0.44741228070175443,0.5434766081871343
451,0.6319081967213115,0.37462295081967195,0.5284229508196723
452,0.6405166666666667,0.4297300000000001,0.5436900000000001
453,0.6359887640449438,0.442820224719101,0.5473595505617976
454,0.6170191387559807,0.462598086124402,0.5232440191387561
455,0.6334066390041494,0.4330871369294604,0.5086763485477179
456,0.6160165016501654,0.44318481848184815,0.5151782178217821
457,0.6552374999999999,0.4461583333333334,0.5738958333333335
458,0.6327610921501711,0.434150170648464,0.536887372013652
459,0.6100642570281125,0.44388755020080306,0.530602409638554
460,0.6198011695906434,0.42840350877193,0.5141783625730993
461,0.6198691588785046,0.4284672897196263,0.5362570093457945
462,0.6256507936507937,0.4175026455026454,0.5179841269841275
463,0.6193402489626555,0.46168464730290465,0.5587593360995852
464,0.621316455696203,0.4229189873417724,0.5274050632911392
465,0.6174174757281555,0.41357766990291245,0.5134514563106795
466,0.6479164420485174,0.424735849056604,0.5380458221024258
467,0.6259358490566035,0.43933584905660383,0.5382905660377362
468,0.6402290909090909,0.4248436363636364,0.5230327272727274
469,0.6291188118811879,0.4682178217821783,0.5709405940594058
470,0.6086856287425153,0.42400299401197644,0.4959910179640723
471,0.62105,0.4574750000000001,0.5304535714285711
472,0.6796052631578948,0.4344901315789474,0.5444243421052635
473,0.6048846153846156,0.4662932692307692,0.5273413461538463
474,0.6403888888888893,0.42701481481481474,0.5324851851851852
475,0.6282687338501299,0.43784237726098213,0.5315322997416023
476,0.6350845070422535,0.4326957746478874,0.5243774647887326
477,0.6450880681818181,0.44124431818181764,0.5416789772727273
478,0.6042739726027399,0.4253561643835619,0.5248246575342462
479,0.6497535410764872,0.43040509915014163,0.5420141643059492
480,0.656856733524355,0.42434383954154714,0.5472292263610313
481,0.5998888888888894,0.4473274853801167,0.5223625730994151
482,0.6288142076502733,0.42157377049180317,0.544655737704918
483,0.6163024054982821,0.4320481099656355,0.5346357388316149
484,0.6325020576131689,0.44088477366255135,0.5351563786008228
485,0.6059400630914825,0.43285804416403806,0.527410094637224
