id,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
13,0.2648401826484018,0.1187214611872146,0.0639269406392694,0.0958904109589041,0.0365296803652968,0.0410958904109589,0.1141552511415525,0.045662100456621,0.0273972602739726,0.1552511415525114
14,0.18666666666666668,0.12666666666666668,0.04,0.12,0.02,0.05333333333333334,0.07333333333333333,0.06,0.013333333333333334,0.14
15,0.24,0.17714285714285713,0.05714285714285714,0.11428571428571428,0.045714285714285714,0.09714285714285714,0.09714285714285714,0.09714285714285714,0.02857142857142857,0.12
16,0.2577777777777778,0.12,0.05333333333333334,0.12444444444444444,0.022222222222222223,0.07555555555555556,0.10666666666666667,0.057777777777777775,0.057777777777777775,0.11555555555555555
17,0.23275862068965517,0.06896551724137931,0.05172413793103448,0.08189655172413793,0.021551724137931036,0.03017241379310345,0.1206896551724138,0.05172413793103448,0.03879310344827586,0.1206896551724138
18,0.27710843373493976,0.14056224899598393,0.07630522088353414,0.10843373493975904,0.05220883534136546,0.07228915662650602,0.0963855421686747,0.04417670682730924,0.05622489959839357,0.1566265060240964
19,0.21301775147928995,0.08875739644970414,0.05917159763313609,0.10650887573964497,0.029585798816568046,0.07692307692307693,0.09467455621301775,0.029585798816568046,0.023668639053254437,0.1834319526627219
20,0.21468926553672316,0.0903954802259887,0.02824858757062147,0.0847457627118644,0.02824858757062147,0.02824858757062147,0.05084745762711865,0.04519774011299435,0.011299435028248588,0.12429378531073447
21,0.2012987012987013,0.21428571428571427,0.09740259740259741,0.1038961038961039,0.08441558441558442,0.1038961038961039,0.07142857142857142,0.11038961038961038,0.05844155844155844,0.08441558441558442
22,0.20394736842105263,0.13157894736842105,0.046052631578947366,0.07236842105263158,0.03289473684210526,0.046052631578947366,0.09868421052631579,0.05921052631578947,0.05921052631578947,0.1118421052631579
23,0.3058823529411765,0.09411764705882353,0.07058823529411765,0.1411764705882353,0.03529411764705882,0.047058823529411764,0.2,0.10588235294117647,0.10588235294117647,0.2235294117647059
24,0.25735294117647056,0.0661764705882353,0.03676470588235294,0.1323529411764706,0.029411764705882353,0.04411764705882353,0.08823529411764706,0.029411764705882353,0.03676470588235294,0.16911764705882354
25,0.27611940298507465,0.08208955223880597,0.03731343283582089,0.08208955223880597,0.03731343283582089,0.04477611940298507,0.11940298507462686,0.07462686567164178,0.06716417910447761,0.1044776119402985
26,0.33472803347280333,0.11715481171548117,0.07531380753138076,0.12552301255230125,0.0794979079497908,0.08368200836820083,0.15481171548117154,0.09623430962343096,0.100418410041841,0.21338912133891214
27,0.3008130081300813,0.08943089430894309,0.056910569105691054,0.11382113821138211,0.04878048780487805,0.024390243902439025,0.17073170731707318,0.04065040650406504,0.08943089430894309,0.13008130081300814
28,0.28735632183908044,0.09195402298850575,0.06321839080459771,0.13793103448275862,0.022988505747126436,0.09195402298850575,0.14942528735632185,0.040229885057471264,0.06321839080459771,0.13218390804597702
29,0.21888412017167383,0.2017167381974249,0.12446351931330472,0.11158798283261803,0.07725321888412018,0.11587982832618025,0.09871244635193133,0.10300429184549356,0.09012875536480687,0.17167381974248927
30,0.23300970873786409,0.1553398058252427,0.09223300970873786,0.09223300970873786,0.0825242718446602,0.07766990291262135,0.12135922330097088,0.10194174757281553,0.06310679611650485,0.11650485436893204
31,0.19875776397515527,0.17391304347826086,0.08695652173913043,0.09937888198757763,0.055900621118012424,0.11801242236024845,0.11180124223602485,0.09316770186335403,0.08074534161490683,0.10559006211180125
32,0.3231707317073171,0.07317073170731707,0.024390243902439025,0.12195121951219512,0.012195121951219513,0.04878048780487805,0.0975609756097561,0.036585365853658534,0.054878048780487805,0.1524390243902439
33,0.24719101123595505,0.16292134831460675,0.07303370786516854,0.10112359550561797,0.03932584269662921,0.07865168539325842,0.11797752808988764,0.028089887640449437,0.028089887640449437,0.15168539325842698
34,0.2469879518072289,0.1144578313253012,0.0783132530120482,0.15060240963855423,0.0783132530120482,0.05421686746987952,0.12650602409638553,0.08433734939759036,0.05421686746987952,0.13855421686746988
35,0.32,0.2,0.08,0.1,0.04,0.12,0.18,0.16,0.02,0.14
36,0.2660098522167488,0.10344827586206896,0.06403940886699508,0.12807881773399016,0.054187192118226604,0.06403940886699508,0.10344827586206896,0.034482758620689655,0.04926108374384237,0.18226600985221675
37,0.1581196581196581,0.14957264957264957,0.07692307692307693,0.10683760683760683,0.0641025641025641,0.0641025641025641,0.08547008547008547,0.0811965811965812,0.029914529914529916,0.07692307692307693
38,0.2149122807017544,0.12719298245614036,0.06140350877192982,0.11842105263157894,0.04824561403508772,0.09210526315789473,0.08333333333333333,0.06140350877192982,0.06140350877192982,0.11403508771929824
39,0.23694779116465864,0.11244979919678715,0.03614457831325301,0.13253012048192772,0.040160642570281124,0.08032128514056225,0.11244979919678715,0.040160642570281124,0.05622489959839357,0.12449799196787148
40,0.2564102564102564,0.09401709401709402,0.0641025641025641,0.14102564102564102,0.029914529914529916,0.05555555555555555,0.14102564102564102,0.0641025641025641,0.05555555555555555,0.1623931623931624
41,0.18681318681318682,0.13736263736263737,0.06593406593406594,0.08791208791208792,0.04395604395604396,0.054945054945054944,0.0989010989010989,0.0989010989010989,0.04945054945054945,0.0989010989010989
42,0.2356687898089172,0.1464968152866242,0.06369426751592357,0.08280254777070063,0.044585987261146494,0.07006369426751592,0.06369426751592357,0.050955414012738856,0.044585987261146494,0.10828025477707007
43,0.24342105263157895,0.1118421052631579,0.05263157894736842,0.15789473684210525,0.02631578947368421,0.09210526315789473,0.17763157894736842,0.06578947368421052,0.08552631578947369,0.18421052631578946
44,0.2803030303030303,0.17424242424242425,0.045454545454545456,0.16666666666666666,0.015151515151515152,0.07575757575757576,0.16666666666666666,0.07575757575757576,0.05303030303030303,0.14393939393939395
45,0.26066350710900477,0.11848341232227488,0.06635071090047394,0.12322274881516587,0.04265402843601896,0.07109004739336493,0.12322274881516587,0.07109004739336493,0.03317535545023697,0.13270142180094788
46,0.1803921568627451,0.16470588235294117,0.09411764705882353,0.07450980392156863,0.050980392156862744,0.047058823529411764,0.050980392156862744,0.050980392156862744,0.027450980392156862,0.09019607843137255
47,0.3106796116504854,0.0970873786407767,0.043689320388349516,0.15048543689320387,0.024271844660194174,0.043689320388349516,0.18446601941747573,0.02912621359223301,0.06796116504854369,0.21844660194174756
48,0.2290748898678414,0.11013215859030837,0.07488986784140969,0.13656387665198239,0.07488986784140969,0.07048458149779736,0.11013215859030837,0.06607929515418502,0.06607929515418502,0.13215859030837004
49,0.16560509554140126,0.1337579617834395,0.050955414012738856,0.09554140127388536,0.025477707006369428,0.09554140127388536,0.10191082802547771,0.07643312101910828,0.06369426751592357,0.12101910828025478
50,0.2876712328767123,0.1278538812785388,0.0502283105022831,0.1004566210045662,0.0273972602739726,0.045662100456621,0.1004566210045662,0.0684931506849315,0.0410958904109589,0.1187214611872146
51,0.2962962962962963,0.12962962962962962,0.05555555555555555,0.1574074074074074,0.05555555555555555,0.05092592592592592,0.19444444444444445,0.10185185185185185,0.09722222222222222,0.13425925925925927
52,0.30952380952380953,0.06666666666666667,0.03333333333333333,0.14761904761904762,0.01904761904761905,0.05238095238095238,0.14761904761904762,0.05714285714285714,0.05238095238095238,0.16666666666666666
53,0.27692307692307694,0.08205128205128205,0.041025641025641026,0.13846153846153847,0.02564102564102564,0.041025641025641026,0.14358974358974358,0.05641025641025641,0.06666666666666667,0.23076923076923078
54,0.25,0.12209302325581395,0.03488372093023256,0.12209302325581395,0.05232558139534884,0.040697674418604654,0.13953488372093023,0.0872093023255814,0.06976744186046512,0.19186046511627908
55,0.1791044776119403,0.15671641791044777,0.06716417910447761,0.11940298507462686,0.05223880597014925,0.06716417910447761,0.11194029850746269,0.06716417910447761,0.04477611940298507,0.12686567164179105
56,0.2978723404255319,0.14361702127659576,0.05319148936170213,0.15425531914893617,0.047872340425531915,0.0797872340425532,0.18617021276595744,0.10638297872340426,0.06914893617021277,0.19680851063829788
57,0.26737967914438504,0.16042780748663102,0.06951871657754011,0.08021390374331551,0.0427807486631016,0.06417112299465241,0.10695187165775401,0.06417112299465241,0.0427807486631016,0.15508021390374332
58,0.2146118721461187,0.1872146118721461,0.0593607305936073,0.0821917808219178,0.0730593607305936,0.1050228310502283,0.1095890410958904,0.091324200913242,0.0684931506849315,0.1278538812785388
59,0.22164948453608246,0.15979381443298968,0.10309278350515463,0.13402061855670103,0.07216494845360824,0.11855670103092783,0.07731958762886598,0.09278350515463918,0.07216494845360824,0.13402061855670103
60,0.2536231884057971,0.21014492753623187,0.07971014492753623,0.10144927536231885,0.08695652173913043,0.09420289855072464,0.13043478260869565,0.08695652173913043,0.050724637681159424,0.12318840579710146
61,0.21390374331550802,0.11764705882352941,0.053475935828877004,0.11764705882352941,0.03208556149732621,0.058823529411764705,0.10695187165775401,0.06417112299465241,0.03208556149732621,0.13903743315508021
62,0.21081081081081082,0.24324324324324326,0.11891891891891893,0.16216216216216217,0.0972972972972973,0.0972972972972973,0.14594594594594595,0.14594594594594595,0.05405405405405406,0.14594594594594595
63,0.2660098522167488,0.13793103448275862,0.06403940886699508,0.13793103448275862,0.024630541871921183,0.054187192118226604,0.10344827586206896,0.059113300492610835,0.034482758620689655,0.1625615763546798
64,0.3148148148148148,0.07407407407407407,0.018518518518518517,0.09259259259259259,0.0,0.05555555555555555,0.14814814814814814,0.07407407407407407,0.05555555555555555,0.24074074074074073
65,0.226890756302521,0.14285714285714285,0.09243697478991597,0.10084033613445378,0.08823529411764706,0.05042016806722689,0.10084033613445378,0.07142857142857142,0.04201680672268908,0.1638655462184874
66,0.3107344632768362,0.07344632768361582,0.03389830508474576,0.0903954802259887,0.01694915254237288,0.02824858757062147,0.1977401129943503,0.04519774011299435,0.05649717514124294,0.15819209039548024
67,0.270935960591133,0.04433497536945813,0.029556650246305417,0.06896551724137931,0.014778325123152709,0.024630541871921183,0.10344827586206896,0.009852216748768473,0.03940886699507389,0.18719211822660098
68,0.26153846153846155,0.15897435897435896,0.08205128205128205,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.09743589743589744,0.09743589743589744,0.046153846153846156,0.12307692307692308
69,0.2465753424657534,0.08904109589041095,0.03424657534246575,0.1095890410958904,0.0136986301369863,0.02054794520547945,0.1232876712328767,0.06164383561643835,0.06164383561643835,0.1506849315068493
70,0.2569444444444444,0.1527777777777778,0.0798611111111111,0.1284722222222222,0.05555555555555555,0.08680555555555555,0.1423611111111111,0.08680555555555555,0.04861111111111111,0.13541666666666666
71,0.2865853658536585,0.12804878048780488,0.03048780487804878,0.12195121951219512,0.042682926829268296,0.0975609756097561,0.12804878048780488,0.10365853658536585,0.036585365853658534,0.16463414634146342
72,0.29,0.125,0.05,0.14,0.045,0.065,0.14,0.055,0.055,0.155
73,0.2571428571428571,0.11428571428571428,0.05,0.08571428571428572,0.03571428571428571,0.08571428571428572,0.08571428571428572,0.05,0.04285714285714286,0.12142857142857143
74,0.2634146341463415,0.17073170731707318,0.0975609756097561,0.12195121951219512,0.05365853658536585,0.08780487804878048,0.09268292682926829,0.11219512195121951,0.04390243902439024,0.14146341463414633
75,0.18125,0.1125,0.025,0.05625,0.025,0.04375,0.075,0.03125,0.01875,0.09375
76,0.2661596958174905,0.1444866920152091,0.060836501901140684,0.11787072243346007,0.04182509505703422,0.09505703422053231,0.07224334600760456,0.049429657794676805,0.030418250950570342,0.18250950570342206
77,0.24848484848484848,0.10303030303030303,0.03636363636363636,0.09696969696969697,0.01818181818181818,0.05454545454545454,0.12121212121212122,0.06666666666666667,0.04242424242424243,0.10909090909090909
78,0.23673469387755103,0.10612244897959183,0.036734693877551024,0.09387755102040816,0.00816326530612245,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.024489795918367346,0.1673469387755102
79,0.2681818181818182,0.08636363636363636,0.045454545454545456,0.15,0.031818181818181815,0.05,0.1318181818181818,0.06363636363636363,0.04090909090909091,0.19090909090909092
80,0.16666666666666666,0.20833333333333334,0.06944444444444445,0.09027777777777778,0.034722222222222224,0.14583333333333334,0.04861111111111111,0.08333333333333333,0.05555555555555555,0.10416666666666667
81,0.29533678756476683,0.14507772020725387,0.07772020725388601,0.11917098445595854,0.03626943005181347,0.09844559585492228,0.16580310880829016,0.07772020725388601,0.08808290155440414,0.17616580310880828
82,0.2894736842105263,0.10197368421052631,0.04276315789473684,0.11842105263157894,0.023026315789473683,0.05263157894736842,0.10526315789473684,0.046052631578947366,0.05921052631578947,0.14473684210526316
83,0.28125,0.1328125,0.0703125,0.171875,0.0625,0.0625,0.15625,0.046875,0.0625,0.1875
84,0.18181818181818182,0.15584415584415584,0.06493506493506493,0.1038961038961039,0.032467532467532464,0.07142857142857142,0.07792207792207792,0.08441558441558442,0.08441558441558442,0.11688311688311688
85,0.25,0.125,0.057692307692307696,0.10576923076923077,0.0673076923076923,0.09615384615384616,0.125,0.0673076923076923,0.0673076923076923,0.17307692307692307
86,0.26066350710900477,0.10426540284360189,0.03317535545023697,0.11848341232227488,0.023696682464454975,0.05687203791469194,0.10426540284360189,0.02843601895734597,0.037914691943127965,0.15639810426540285
87,0.3106796116504854,0.11650485436893204,0.04854368932038835,0.07766990291262135,0.07766990291262135,0.05825242718446602,0.0970873786407767,0.08737864077669903,0.07766990291262135,0.1650485436893204
88,0.22580645161290322,0.0967741935483871,0.07258064516129033,0.14516129032258066,0.024193548387096774,0.04838709677419355,0.11290322580645161,0.04838709677419355,0.04838709677419355,0.20967741935483872
89,0.18181818181818182,0.11229946524064172,0.0481283422459893,0.06951871657754011,0.0106951871657754,0.0481283422459893,0.06951871657754011,0.0481283422459893,0.0213903743315508,0.13368983957219252
90,0.265,0.135,0.05,0.075,0.045,0.04,0.105,0.095,0.08,0.12
91,0.26859504132231404,0.07851239669421488,0.01652892561983471,0.11570247933884298,0.024793388429752067,0.0371900826446281,0.1115702479338843,0.06198347107438017,0.04132231404958678,0.1322314049586777
92,0.31543624161073824,0.10738255033557047,0.06711409395973154,0.1610738255033557,0.04697986577181208,0.053691275167785234,0.19463087248322147,0.0738255033557047,0.08053691275167785,0.11409395973154363
93,0.288135593220339,0.0847457627118644,0.06779661016949153,0.06779661016949153,0.03389830508474576,0.06779661016949153,0.13559322033898305,0.05084745762711865,0.01694915254237288,0.2033898305084746
94,0.1774193548387097,0.1532258064516129,0.07258064516129033,0.11290322580645161,0.04838709677419355,0.0967741935483871,0.08870967741935484,0.07258064516129033,0.04838709677419355,0.1693548387096774
95,0.2097560975609756,0.1073170731707317,0.04390243902439024,0.12682926829268293,0.02926829268292683,0.05365853658536585,0.11707317073170732,0.05853658536585366,0.04878048780487805,0.1073170731707317
96,0.26291079812206575,0.13615023474178403,0.056338028169014086,0.11267605633802817,0.046948356807511735,0.046948356807511735,0.11737089201877934,0.06103286384976526,0.051643192488262914,0.12206572769953052
97,0.2781456953642384,0.152317880794702,0.07947019867549669,0.07947019867549669,0.033112582781456956,0.08609271523178808,0.07947019867549669,0.0728476821192053,0.052980132450331126,0.152317880794702
98,0.19078947368421054,0.13815789473684212,0.05263157894736842,0.11842105263157894,0.05263157894736842,0.07236842105263158,0.07236842105263158,0.09210526315789473,0.046052631578947366,0.10526315789473684
99,0.2222222222222222,0.09027777777777778,0.04861111111111111,0.16666666666666666,0.020833333333333332,0.041666666666666664,0.125,0.06944444444444445,0.0763888888888889,0.11805555555555555
100,0.19642857142857142,0.11904761904761904,0.047619047619047616,0.11904761904761904,0.011904761904761904,0.02976190476190476,0.08928571428571429,0.041666666666666664,0.03571428571428571,0.10119047619047619
101,0.15270935960591134,0.15763546798029557,0.09359605911330049,0.08866995073891626,0.054187192118226604,0.054187192118226604,0.059113300492610835,0.059113300492610835,0.054187192118226604,0.07881773399014778
102,0.24277456647398843,0.20809248554913296,0.09248554913294797,0.12138728323699421,0.08670520231213873,0.11560693641618497,0.1329479768786127,0.11560693641618497,0.028901734104046242,0.1907514450867052
103,0.2807017543859649,0.12280701754385964,0.03508771929824561,0.11403508771929824,0.06140350877192982,0.06140350877192982,0.11403508771929824,0.07017543859649122,0.05263157894736842,0.043859649122807015
104,0.14,0.17333333333333334,0.07333333333333333,0.09333333333333334,0.07333333333333333,0.08,0.1,0.09333333333333334,0.07333333333333333,0.12
105,0.2561576354679803,0.08374384236453201,0.034482758620689655,0.10837438423645321,0.019704433497536946,0.04433497536945813,0.13793103448275862,0.04926108374384237,0.024630541871921183,0.14285714285714285
106,0.2608695652173913,0.062111801242236024,0.049689440993788817,0.14285714285714285,0.031055900621118012,0.043478260869565216,0.11180124223602485,0.037267080745341616,0.018633540372670808,0.12422360248447205
107,0.2642857142857143,0.08214285714285714,0.03571428571428571,0.09285714285714286,0.010714285714285714,0.03214285714285714,0.10357142857142858,0.03214285714285714,0.025,0.11428571428571428
108,0.19298245614035087,0.10526315789473684,0.043859649122807015,0.08771929824561403,0.043859649122807015,0.043859649122807015,0.06140350877192982,0.07017543859649122,0.02631578947368421,0.14912280701754385
109,0.17333333333333334,0.08666666666666667,0.03333333333333333,0.06666666666666667,0.02666666666666667,0.02,0.05333333333333334,0.03333333333333333,0.06,0.13333333333333333
110,0.18,0.115,0.06,0.145,0.02,0.07,0.08,0.07,0.035,0.095
111,0.24757281553398058,0.13592233009708737,0.06310679611650485,0.1407766990291262,0.05339805825242718,0.05339805825242718,0.13106796116504854,0.05825242718446602,0.05825242718446602,0.16990291262135923
112,0.2076271186440678,0.11864406779661017,0.05084745762711865,0.0847457627118644,0.0423728813559322,0.07203389830508475,0.0847457627118644,0.07203389830508475,0.0423728813559322,0.15254237288135594
113,0.1782178217821782,0.16831683168316833,0.07920792079207921,0.09900990099009901,0.039603960396039604,0.07920792079207921,0.1188118811881188,0.1188118811881188,0.04950495049504951,0.1188118811881188
114,0.20588235294117646,0.19117647058823528,0.10294117647058823,0.0784313725490196,0.06862745098039216,0.06372549019607843,0.09803921568627451,0.06862745098039216,0.03431372549019608,0.13725490196078433
115,0.2727272727272727,0.17613636363636365,0.07386363636363637,0.08522727272727272,0.045454545454545456,0.10227272727272728,0.10227272727272728,0.14204545454545456,0.045454545454545456,0.11931818181818182
116,0.21323529411764705,0.04411764705882353,0.007352941176470588,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.11029411764705882,0.04411764705882353,0.04411764705882353,0.3088235294117647
117,0.1487603305785124,0.1322314049586777,0.045454545454545456,0.10330578512396695,0.024793388429752067,0.05785123966942149,0.0371900826446281,0.06611570247933884,0.028925619834710745,0.08264462809917356
118,0.20754716981132076,0.1509433962264151,0.11320754716981132,0.10062893081761007,0.031446540880503145,0.10062893081761007,0.08176100628930817,0.06289308176100629,0.06289308176100629,0.10062893081761007
119,0.31901840490797545,0.09815950920245399,0.024539877300613498,0.13496932515337423,0.024539877300613498,0.03067484662576687,0.17177914110429449,0.06134969325153374,0.05521472392638037,0.15337423312883436
120,0.270042194092827,0.16033755274261605,0.08438818565400844,0.09282700421940929,0.046413502109704644,0.05063291139240506,0.12658227848101267,0.05907172995780591,0.07172995780590717,0.14767932489451477
121,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.10909090909090909,0.12727272727272726,0.10909090909090909,0.07272727272727272,0.10909090909090909
122,0.2575107296137339,0.14163090128755365,0.0944206008583691,0.11158798283261803,0.06866952789699571,0.06866952789699571,0.0815450643776824,0.07725321888412018,0.060085836909871244,0.13733905579399142
123,0.152317880794702,0.11920529801324503,0.06622516556291391,0.09933774834437085,0.046357615894039736,0.09271523178807947,0.07947019867549669,0.07947019867549669,0.0728476821192053,0.09933774834437085
124,0.17341040462427745,0.14450867052023122,0.08670520231213873,0.06358381502890173,0.028901734104046242,0.09248554913294797,0.05202312138728324,0.05202312138728324,0.04046242774566474,0.11560693641618497
125,0.23595505617977527,0.20224719101123595,0.09550561797752809,0.1348314606741573,0.09550561797752809,0.0898876404494382,0.08426966292134831,0.11797752808988764,0.056179775280898875,0.11797752808988764
126,0.1349206349206349,0.14285714285714285,0.015873015873015872,0.06349206349206349,0.023809523809523808,0.031746031746031744,0.047619047619047616,0.047619047619047616,0.0,0.10317460317460317
127,0.23018867924528302,0.15849056603773584,0.1018867924528302,0.09433962264150944,0.026415094339622643,0.08679245283018867,0.07924528301886792,0.07169811320754717,0.04150943396226415,0.09811320754716982
128,0.2191780821917808,0.15753424657534246,0.11643835616438356,0.11643835616438356,0.0684931506849315,0.0958904109589041,0.11643835616438356,0.0958904109589041,0.06164383561643835,0.136986301369863
129,0.20833333333333334,0.11979166666666667,0.026041666666666668,0.08854166666666667,0.020833333333333332,0.0625,0.07291666666666667,0.07291666666666667,0.036458333333333336,0.11458333333333333
130,0.26811594202898553,0.13768115942028986,0.050724637681159424,0.07246376811594203,0.050724637681159424,0.06521739130434782,0.10869565217391304,0.08695652173913043,0.036231884057971016,0.12318840579710146
131,0.18061674008810572,0.19383259911894274,0.05726872246696035,0.09691629955947137,0.06167400881057269,0.08370044052863436,0.1145374449339207,0.11894273127753303,0.06167400881057269,0.1277533039647577
132,0.19383259911894274,0.2026431718061674,0.1145374449339207,0.07488986784140969,0.07929515418502203,0.11013215859030837,0.11013215859030837,0.0881057268722467,0.039647577092511016,0.1145374449339207
133,0.23387096774193547,0.20967741935483872,0.13709677419354838,0.08064516129032258,0.08064516129032258,0.11290322580645161,0.06451612903225806,0.08870967741935484,0.04032258064516129,0.11290322580645161
134,0.23430962343096234,0.12552301255230125,0.0794979079497908,0.12552301255230125,0.06276150627615062,0.07112970711297072,0.12552301255230125,0.07531380753138076,0.06276150627615062,0.1506276150627615
135,0.25,0.07926829268292683,0.036585365853658534,0.054878048780487805,0.024390243902439025,0.042682926829268296,0.06097560975609756,0.018292682926829267,0.012195121951219513,0.12804878048780488
136,0.16901408450704225,0.19014084507042253,0.11267605633802817,0.14788732394366197,0.056338028169014086,0.07746478873239436,0.07746478873239436,0.11267605633802817,0.035211267605633804,0.09859154929577464
137,0.2639593908629442,0.1218274111675127,0.06598984771573604,0.13705583756345177,0.04060913705583756,0.07106598984771574,0.15228426395939088,0.09644670050761421,0.050761421319796954,0.1319796954314721
138,0.2222222222222222,0.1642512077294686,0.10628019323671498,0.07729468599033816,0.08695652173913043,0.1111111111111111,0.14009661835748793,0.13043478260869565,0.05314009661835749,0.12560386473429952
139,0.2430939226519337,0.16022099447513813,0.09944751381215469,0.10497237569060773,0.08287292817679558,0.06077348066298342,0.08839779005524862,0.10497237569060773,0.0718232044198895,0.09944751381215469
140,0.18888888888888888,0.15,0.07777777777777778,0.12777777777777777,0.05555555555555555,0.08888888888888889,0.07222222222222222,0.06111111111111111,0.03333333333333333,0.12222222222222222
141,0.3037037037037037,0.1259259259259259,0.044444444444444446,0.15555555555555556,0.02962962962962963,0.037037037037037035,0.17037037037037037,0.05925925925925926,0.0962962962962963,0.14814814814814814
142,0.234375,0.15625,0.0859375,0.140625,0.046875,0.078125,0.171875,0.0625,0.078125,0.125
143,0.22395833333333334,0.16145833333333334,0.052083333333333336,0.10416666666666667,0.057291666666666664,0.052083333333333336,0.14583333333333334,0.08333333333333333,0.052083333333333336,0.125
144,0.20105820105820105,0.14814814814814814,0.06349206349206349,0.10052910052910052,0.037037037037037035,0.06349206349206349,0.08994708994708994,0.0582010582010582,0.0582010582010582,0.15343915343915343
145,0.2905405405405405,0.10810810810810811,0.05405405405405406,0.16216216216216217,0.04054054054054054,0.07432432432432433,0.13513513513513514,0.06756756756756757,0.05405405405405406,0.14864864864864866
146,0.2732919254658385,0.11180124223602485,0.043478260869565216,0.18012422360248448,0.031055900621118012,0.062111801242236024,0.11180124223602485,0.055900621118012424,0.062111801242236024,0.16149068322981366
147,0.15,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.03333333333333333,0.05,0.08333333333333333,0.08333333333333333,0.03333333333333333,0.13333333333333333
148,0.20164609053497942,0.14814814814814814,0.06172839506172839,0.06584362139917696,0.04938271604938271,0.07818930041152264,0.09053497942386832,0.06995884773662552,0.024691358024691357,0.10699588477366255
149,0.26744186046511625,0.18604651162790697,0.10465116279069768,0.09302325581395349,0.023255813953488372,0.09302325581395349,0.13953488372093023,0.09302325581395349,0.06976744186046512,0.1744186046511628
150,0.31840796019900497,0.13930348258706468,0.07960199004975124,0.10945273631840796,0.04477611940298507,0.05472636815920398,0.12935323383084577,0.1044776119402985,0.04975124378109453,0.14925373134328357
151,0.28762541806020064,0.08695652173913043,0.026755852842809364,0.11705685618729098,0.023411371237458192,0.04013377926421405,0.15719063545150502,0.056856187290969896,0.033444816053511704,0.14046822742474915
152,0.1511111111111111,0.11555555555555555,0.057777777777777775,0.10222222222222223,0.035555555555555556,0.06666666666666667,0.057777777777777775,0.02666666666666667,0.03111111111111111,0.09777777777777778
153,0.2598870056497175,0.14124293785310735,0.06779661016949153,0.1638418079096045,0.062146892655367235,0.0903954802259887,0.14689265536723164,0.11299435028248588,0.05084745762711865,0.10734463276836158
154,0.2894736842105263,0.12280701754385964,0.06140350877192982,0.14035087719298245,0.05263157894736842,0.12280701754385964,0.12280701754385964,0.07017543859649122,0.06140350877192982,0.15789473684210525
155,0.3673469387755102,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.02040816326530612,0.12244897959183673,0.061224489795918366,0.04081632653061224,0.22448979591836735
